"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";12;0
"Building";"Extractor";NA;16;0
"Building";"Hatchery";NA;15;0
"Building";"SpawningPool";NA;18;0
"Unit";"Overlord";"Larva";21;0
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";22;1
"Unit";"Queen";"Hatchery";22;2
"Unit";"Queen";"Hatchery";22;2
"Building";"CreepTumorQueen";NA;34;0
"Unit";"Zergling";"Larva";34;1
"Unit";"Zergling";"Larva";34;1
"Unit";"Overlord";"Larva";36;0
"Building";"CreepTumor";NA;38;0
"Building";"CreepTumorQueen";NA;40;0
"Unit";"Queen";"Hatchery";38;2
"Building";"Hatchery";NA;34;0
"Building";"SporeCrawler";NA;46;0
"Building";"SporeCrawler";NA;46;0
"Building";"CreepTumorQueen";NA;51;0
"Building";"CreepTumor";NA;51;0
"Building";"Extractor";NA;49;0
"Building";"Extractor";NA;49;0
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Zergling";"Larva";52;1
"Unit";"Overlord";"Larva";55;0
"Unit";"Overlord";"Larva";55;0
"Building";"CreepTumor";NA;63;0
"Unit";"Queen";"Hatchery";53;2
"Building";"CreepTumor";NA;63;0
"Building";"CreepTumor";NA;63;0
"Building";"CreepTumorQueen";NA;71;0
"Building";"RoachWarren";NA;63;0
"Unit";"Overlord";"Larva";71;0
"Unit";"Overlord";"Larva";71;0
"Building";"CreepTumor";NA;74;0
"Building";"CreepTumor";NA;74;0
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Building";"CreepTumor";NA;74;0
"Building";"CreepTumor";NA;74;0
"Building";"EvolutionChamber";NA;74;0
"Unit";"Queen";"Hatchery";74;2
"Building";"CreepTumor";NA;89;0
"Unit";"Overlord";"Larva";89;0
"Unit";"Overlord";"Larva";89;0
"Unit";"Overlord";"Larva";89;0
"Building";"CreepTumor";NA;98;0
"Building";"CreepTumor";NA;98;0
"Building";"CreepTumorQueen";NA;98;0
"Building";"CreepTumorQueen";NA;98;0
"Building";"CreepTumor";NA;98;0
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Unit";"Roach";"Larva";98;2
"Building";"CreepTumor";NA;98;0
"Upgrade";"GlialReconstitution";"RoachWarren";89;0
"Building";"Extractor";NA;114;0
"Building";"CreepTumorQueen";NA;121;0
"Building";"Extractor";NA;114;0
"Building";"CreepTumor";NA;121;0
"Building";"HydraliskDen";NA;114;0
"Unit";"Overlord";"Larva";121;0
"Unit";"Overlord";"Larva";121;0
"Unit";"Overlord";"Larva";121;0
"Unit";"Overlord";"Larva";121;0
"Building";"CreepTumor";NA;128;0
"Building";"CreepTumor";NA;128;0
"Upgrade";"ZergMissileWeaponsLevel1";"EvolutionChamber";98;0
"Building";"Hatchery";NA;121;0
"Unit";"Hydralisk";"Larva";140;2
