"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Barracks";NA;16
"Building";"Refinery";NA;16
"Unit";"Marine";"Barracks";19
"Building";"CommandCenter";NA;20
"Unit";"Marine";"Barracks";20
"Building";"Factory";NA;21
"Building";"BarracksReactor";NA;22
"Building";"Refinery";NA;23
"Building";"Starport";NA;25
"Unit";"Hellion";"Factory";25
"Unit";"Hellion";"Factory";27
"Unit";"Marine";"Barracks";30
"Unit";"Hellion";"Factory";33
"Unit";"Cyclone";"Factory";35
"Unit";"Medivac";"Starport";38
"Building";"BarracksTechLab";NA;43
"Unit";"Hellion";"Factory";44
"Unit";"Liberator";"Starport";48
"Unit";"Hellion";"Factory";51
"Unit";"Hellion";"Factory";54
"Building";"CommandCenter";NA;61
"Unit";"Hellion";"Factory";61
"Unit";"Hellion";"Factory";63
"Unit";"Marine";"Barracks";66
"Unit";"Marine";"Barracks";70
"Building";"Barracks";NA;71
"Building";"Barracks";NA;71
"Upgrade";"Stimpack";"TechLab";71
"Building";"EngineeringBay";NA;72
"Building";"FactoryReactor";NA;72
"Building";"EngineeringBay";NA;73
"Building";"StarportReactor";NA;73
"Unit";"Marine";"Barracks";74
"Building";"Refinery";NA;77
"Building";"Refinery";NA;77
"Unit";"Marine";"Barracks";78
"Building";"Barracks";NA;80
"Building";"Barracks";NA;80
"Building";"FactoryTechLab";NA;81
"Unit";"Marine";"Barracks";81
"Unit";"Marine";"Barracks";83
"Unit";"Marine";"Barracks";84
"Unit";"Marine";"Barracks";85
"Unit";"Medivac";"Starport";86
"Unit";"Medivac";"Starport";88
"Unit";"Marine";"Barracks";92
"Unit";"Marine";"Barracks";93
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";94
"Unit";"Marine";"Barracks";94
"Unit";"Marine";"Barracks";95
"Unit";"Marine";"Barracks";96
"Unit";"Marine";"Barracks";99
"Unit";"Marine";"Barracks";100
"Building";"Refinery";NA;101
"Building";"BarracksReactor";NA;101
"Building";"BarracksReactor";NA;101
"Unit";"Medivac";"Starport";104
"Unit";"Liberator";"Starport";106
"Building";"Refinery";NA;109
"Building";"Factory";NA;112
"Unit";"Marine";"Barracks";112
"Unit";"Marine";"Barracks";113
"Unit";"Marine";"Barracks";114
"Unit";"Medivac";"Starport";118
"Unit";"Medivac";"Starport";123
"Unit";"Marine";"Barracks";125
"Unit";"Marine";"Barracks";126
"Unit";"Marine";"Barracks";127
"Unit";"Marine";"Barracks";128
"Unit";"Marine";"Barracks";129
"Building";"Armory";NA;130
"Building";"FactoryTechLab";NA;133
"Unit";"Marine";"Barracks";136
"Unit";"Marine";"Barracks";137
"Unit";"Marine";"Barracks";138
"Unit";"Marine";"Barracks";139
"Unit";"Medivac";"Starport";140
"Unit";"Marine";"Barracks";142
"Unit";"Marine";"Barracks";143
"Unit";"Marine";"Barracks";144
"Unit";"Marine";"Barracks";145
"Unit";"Marine";"Barracks";146
"Unit";"Marine";"Barracks";147
"Unit";"Marine";"Barracks";148
"Building";"CommandCenter";NA;149
"Unit";"Marine";"Barracks";149
"Unit";"Marine";"Barracks";150
"Unit";"Marine";"Barracks";151
"Unit";"Marine";"Barracks";152
"Unit";"Marine";"Barracks";153
"Unit";"Marine";"Barracks";154
"Unit";"Marine";"Barracks";158
"Unit";"Marine";"Barracks";159
"Unit";"Marine";"Barracks";160
"Unit";"Marine";"Barracks";161
"Unit";"Medivac";"Starport";162
"Unit";"Marine";"Barracks";164
"Unit";"Marine";"Barracks";165
"Unit";"Marine";"Barracks";166
"Unit";"Marine";"Barracks";170
"Unit";"Marine";"Barracks";171
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";172
"Upgrade";"TerranInfantryWeaponsLevel2";"EngineeringBay";172
"Building";"SensorTower";NA;172
"Building";"MissileTurret";NA;172
"Building";"Barracks";NA;172
"Building";"Barracks";NA;172
"Unit";"Liberator";"Starport";172
"Unit";"Liberator";"Starport";175
"Building";"Barracks";NA;178
"Unit";"Marine";"Barracks";178
