"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Refinery";NA;15
"Building";"Barracks";NA;16
"Unit";"Reaper";"Barracks";19
"Building";"CommandCenter";NA;20
"Building";"Factory";NA;20
"Building";"BarracksReactor";NA;21
"Building";"Refinery";NA;22
"Building";"Starport";NA;24
"Unit";"Hellion";"Factory";24
"Unit";"Hellion";"Factory";26
"Unit";"Marine";"Barracks";29
"Building";"BarracksTechLab";NA;31
"Unit";"Hellion";"Factory";31
"Unit";"Hellion";"Factory";33
"Unit";"Medivac";"Starport";36
"Unit";"Hellion";"Factory";41
"Unit";"Hellion";"Factory";43
"Unit";"Hellion";"Factory";48
"Unit";"Hellion";"Factory";50
"Unit";"Banshee";"Starport";54
"Unit";"Cyclone";"Factory";59
"Unit";"Marine";"Barracks";64
"Unit";"Cyclone";"Factory";65
"Unit";"Banshee";"Starport";70
"Unit";"Hellion";"Factory";74
"Unit";"Hellion";"Factory";77
"Building";"CommandCenter";NA;82
"Unit";"Hellion";"Factory";82
"Unit";"Hellion";"Factory";84
"Unit";"Banshee";"Starport";89
"Unit";"Hellion";"Factory";93
"Unit";"Hellion";"Factory";95
"Building";"Armory";NA;97
"Building";"BarracksTechLab";NA;99
"Unit";"Hellion";"Factory";100
"Unit";"Hellion";"Factory";102
"Building";"Barracks";NA;104
"Building";"Barracks";NA;104
"Unit";"Marine";"Barracks";104
"Building";"StarportReactor";NA;107
"Building";"EngineeringBay";NA;107
"Building";"EngineeringBay";NA;107
"Building";"Refinery";NA;107
"Building";"Refinery";NA;107
"Unit";"Marine";"Barracks";107
"Building";"FactoryReactor";NA;110
"Building";"Barracks";NA;110
"Building";"Barracks";NA;110
"Upgrade";"Stimpack";"TechLab";110
"Unit";"Marine";"Barracks";111
"Unit";"Liberator";"Starport";112
"Unit";"Liberator";"Starport";115
"Unit";"Marine";"Barracks";119
"Unit";"Marine";"Barracks";120
"Unit";"Marine";"Barracks";121
"Unit";"Marine";"Barracks";123
