"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";12;0
"Building";"Extractor";NA;18;0
"Unit";"Overlord";"Larva";21;0
"Building";"SpawningPool";NA;19;0
"Building";"Hatchery";NA;17;0
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";23;1
"Unit";"Zergling";"Larva";23;1
"Unit";"Queen";"Hatchery";22;2
"Unit";"Overlord";"Larva";25;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Queen";"Hatchery";29;2
"Building";"CreepTumorQueen";NA;40;0
"Unit";"Overlord";"Larva";42;0
"Unit";"Overlord";"Larva";45;0
"Building";"CreepTumorQueen";NA;46;0
"Unit";"Queen";"Hatchery";43;2
"Building";"CreepTumorQueen";NA;50;0
"Building";"CreepTumorQueen";NA;50;0
"Unit";"Overlord";"Larva";49;0
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Unit";"Zergling";"Larva";55;1
"Building";"EvolutionChamber";NA;50;0
"Building";"EvolutionChamber";NA;52;0
"Building";"Hatchery";NA;43;0
"Building";"CreepTumorQueen";NA;67;0
"Building";"CreepTumorQueen";NA;67;0
"Building";"SporeCrawler";NA;67;0
"Building";"SporeCrawler";NA;69;0
"Building";"CreepTumor";NA;72;0
"Building";"SporeCrawler";NA;71;0
"Building";"CreepTumor";NA;72;0
"Building";"CreepTumorQueen";NA;72;0
"Building";"CreepTumor";NA;83;0
"Building";"CreepTumor";NA;89;0
"Building";"CreepTumor";NA;89;0
"Building";"CreepTumor";NA;89;0
"Building";"Extractor";NA;83;0
"Building";"Extractor";NA;87;0
"Building";"Extractor";NA;88;0
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Queen";"Hatchery";82;2
