"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";12;0
"Building";"Extractor";NA;16;0
"Building";"SpawningPool";NA;16;0
"Unit";"Zergling";"Larva";21;1
"Unit";"Zergling";"Larva";21;1
"Unit";"Overlord";"Larva";25;0
"Building";"RoachWarren";NA;22;0
"Unit";"Queen";"Hatchery";22;2
"Building";"Hatchery";NA;20;0
"Unit";"Roach";"Larva";25;2
"Unit";"Roach";"Larva";25;2
"Unit";"Roach";"Larva";27;2
"Unit";"Roach";"Larva";27;2
"Unit";"Queen";"Hatchery";27;2
"Unit";"Overlord";"Larva";33;0
"Unit";"Overlord";"Larva";39;0
"Building";"CreepTumorQueen";NA;44;0
"Unit";"Overlord";"Larva";44;0
"Unit";"Queen";"Hatchery";44;2
"Unit";"Queen";"Hatchery";44;2
"Building";"CreepTumorQueen";NA;46;0
"Building";"CreepTumorQueen";NA;48;0
"Unit";"Overlord";"Larva";48;0
"Unit";"Overlord";"Larva";48;0
"Unit";"Zergling";"Larva";48;1
"Unit";"Zergling";"Larva";48;1
"Unit";"Zergling";"Larva";48;1
"Unit";"Zergling";"Larva";48;1
"Building";"CreepTumor";NA;60;0
"Building";"Hatchery";NA;44;0
"Building";"CreepTumor";NA;61;0
"Building";"CreepTumor";NA;65;0
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Queen";"Hatchery";60;2
"Building";"BanelingNest";NA;48;0
"Unit";"Overlord";"Larva";65;0
"Unit";"Overlord";"Larva";65;0
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Unit";"Zergling";"Larva";65;1
"Building";"Extractor";NA;73;0
"Building";"CreepTumor";NA;75;0
"Building";"CreepTumor";NA;86;0
"Building";"CreepTumor";NA;88;0
"Building";"EvolutionChamber";NA;75;0
"Building";"EvolutionChamber";NA;75;0
"Building";"CreepTumorQueen";NA;88;0
"Unit";"Zergling";"Larva";86;1
"Unit";"Zergling";"Larva";86;1
"Unit";"Zergling";"Larva";86;1
"Unit";"Zergling";"Larva";86;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Zergling";"Larva";89;1
"Unit";"Baneling";"Zergling";93;0
"Unit";"Zergling";"Larva";91;1
"Unit";"Zergling";"Larva";91;1
"Unit";"Baneling";"Zergling";93;0
"Unit";"Baneling";"Zergling";93;0
"Unit";"Baneling";"Zergling";93;0
"Unit";"Zergling";"Larva";93;1
"Unit";"Zergling";"Larva";93;1
"Unit";"Zergling";"Larva";93;1
"Unit";"Zergling";"Larva";93;1
"Unit";"Queen";"Hatchery";77;2
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
"Unit";"Zergling";"Larva";109;1
