"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;19;0
"Building";"CyberneticsCore";NA;21;0
"Building";"Pylon";NA;22;0
"Building";"Nexus";NA;23;0
"Building";"Stargate";NA;23;0
"Unit";"Adept";"Gateway";23;2
"Building";"Pylon";NA;27;0
"Unit";"Adept";"Gateway";27;2
"Unit";"Oracle";"Stargate";30;3
"Unit";"Oracle";"Stargate";38;3
"Unit";"Oracle";"Stargate";47;3
"Building";"Nexus";NA;50;0
"Building";"Pylon";NA;52;0
"Building";"Gateway";NA;55;0
"Building";"Gateway";NA;55;0
"Building";"Assimilator";NA;55;0
"Building";"Assimilator";NA;56;0
"Building";"Pylon";NA;57;0
"Building";"TwilightCouncil";NA;59;0
"Building";"Forge";NA;59;0
"Unit";"Sentry";"Gateway";59;2
"Building";"Pylon";NA;64;0
"Building";"Gateway";NA;66;0
"Building";"Gateway";NA;66;0
"Building";"Gateway";NA;66;0
"Building";"Pylon";NA;72;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";73;0
"Building";"Pylon";NA;74;0
"Building";"Gateway";NA;74;0
"Building";"Gateway";NA;75;0
"Unit";"Sentry";"Gateway";76;2
"Unit";"Sentry";"Gateway";78;2
"Building";"Pylon";NA;81;0
"Building";"Pylon";NA;81;0
"Building";"RoboticsFacility";NA;81;0
"Unit";"Stalker";"Gateway";84;2
"Unit";"Stalker";"Gateway";86;2
"Unit";"Stalker";"Gateway";88;2
"Unit";"Stalker";"Gateway";90;2
"Unit";"Stalker";"Gateway";92;2
"Unit";"Stalker";"Gateway";94;2
"Building";"Assimilator";NA;96;0
"Building";"Assimilator";NA;96;0
"Building";"Pylon";NA;99;0
"Building";"Pylon";NA;99;0
"Unit";"Adept";"Gateway";102;2
"Unit";"Adept";"Gateway";104;2
"Unit";"Adept";"Gateway";106;2
"Unit";"Stalker";"Gateway";108;2
"Unit";"Stalker";"Gateway";110;2
"Building";"PhotonCannon";NA;112;0
"Unit";"Observer";"Robotics Facility";112;1
"Unit";"Adept";"Gateway";113;2
"Unit";"Adept";"Gateway";115;2
"Unit";"Adept";"Gateway";117;2
"Unit";"Stalker";"Gateway";119;2
"Unit";"Stalker";"Gateway";121;2
"Building";"Pylon";NA;123;0
"Unit";"Stalker";"Gateway";123;2
"Building";"PhotonCannon";NA;125;0
"Building";"RoboticsBay";NA;125;0
"Unit";"Adept";"Gateway";131;2
"Unit";"Adept";"Gateway";133;2
"Unit";"Adept";"Gateway";135;2
"Unit";"Adept";"Gateway";138;2
"Unit";"Adept";"Gateway";140;2
"Unit";"Adept";"Gateway";143;2
"Unit";"Adept";"Gateway";146;2
"Unit";"Stalker";"Gateway";149;2
"Building";"Pylon";NA;151;0
"Building";"Pylon";NA;151;0
"Building";"Nexus";NA;151;0
"Building";"Pylon";NA;151;0
"Building";"Pylon";NA;151;0
"Unit";"Colossus";"Robotics Facility";151;6
"Unit";"Stalker";"Gateway";157;2
"Unit";"Stalker";"Gateway";159;2
"Unit";"Stalker";"Gateway";161;2
"Unit";"Stalker";"Gateway";163;2
"Unit";"Stalker";"Gateway";165;2
"Unit";"Stalker";"Gateway";167;2
"Unit";"Adept";"Gateway";169;2
"Unit";"Adept";"Gateway";171;2
"Building";"Pylon";NA;173;0
"Building";"Pylon";NA;173;0
"Unit";"Adept";"Gateway";173;2
"Unit";"Adept";"Gateway";175;2
"Unit";"Adept";"Gateway";177;2
"Unit";"Adept";"Gateway";179;2
"Unit";"Adept";"Gateway";181;2
"Unit";"Adept";"Gateway";183;2
"Unit";"Adept";"Gateway";185;2
"Unit";"Observer";"Robotics Facility";187;1
"Unit";"Stalker";"Gateway";188;2
"Unit";"Stalker";"Gateway";190;2
"Unit";"Stalker";"Gateway";192;2
"Unit";"Stalker";"Gateway";194;2
"Unit";"Stalker";"Gateway";196;2
"Unit";"Stalker";"Gateway";198;2
"Unit";"Stalker";"Gateway";200;2
"Unit";"Stalker";"Gateway";202;2
"Unit";"Observer";"Robotics Facility";204;1
"Upgrade";"SprayProtoss";NA;205;0
"Upgrade";"SprayProtoss";NA;205;0
"Upgrade";"SprayProtoss";NA;205;0
"Upgrade";"WarpGateResearch";NA;205;0
"Upgrade";"SprayProtoss";NA;205;0
"Upgrade";"BlinkTech";NA;205;0
"Upgrade";"SprayProtoss";NA;205;0
"Upgrade";"AdeptPiercingAttack";NA;205;0
"Upgrade";"ProtossGroundArmorsLevel1";NA;205;0
"Upgrade";"SprayProtoss";NA;205;0
