"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"Factory";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Building";"Bunker";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"Reaper";"Barracks";20;1
"Unit";"Cyclone";"Factory";21;3
"Building";"SupplyDepot";NA;21;0
"Building";"Factory";NA;21;0
"Unit";"Marine";"Barracks";25;1
"Unit";"Cyclone";"Factory";25;3
"Unit";"Cyclone";"Factory";29;3
"Unit";"SCV";"Command Center";29;1
"Unit";"Hellion";"Factory";29;2
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";35;1
"Building";"SupplyDepot";NA;29;0
"Unit";"Hellion";"Factory";33;2
"Unit";"SCV";"Command Center";37;1
"Building";"BarracksTechLab";NA;36;0
"Unit";"SCV";"Command Center";39;1
"Building";"Starport";NA;36;0
"Unit";"SCV";"Command Center";41;1
"Unit";"Cyclone";"Factory";40;3
"Unit";"Hellion";"Factory";40;2
