"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";23;1
"Building";"Factory";NA;20;0
"Unit";"SCV";"Command Center";24;1
"Building";"BarracksTechLab";NA;24;0
"Building";"CommandCenter";NA;19;0
"Unit";"Hellion";"Factory";25;2
"Unit";"SCV";"Command Center";25;1
"Unit";"SCV";"Command Center";26;1
"Unit";"SCV";"Command Center";29;1
"Building";"Starport";NA;25;0
"Unit";"SCV";"Command Center";30;1
"Unit";"Cyclone";"Factory";30;3
"Unit";"SCV";"Command Center";31;1
"Building";"Bunker";NA;31;0
"Unit";"SCV";"Command Center";35;1
"Unit";"SCV";"Command Center";36;1
"Building";"BarracksReactor";NA;31;0
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Marine";"Barracks";38;1
"Unit";"Marine";"Barracks";38;1
"Building";"SupplyDepot";NA;37;0
"Building";"FactoryTechLab";NA;38;0
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";39;1
"Unit";"Banshee";"Starport";36;3
"Unit";"SCV";"Command Center";42;1
"Unit";"Marine";"Barracks";40;1
"Unit";"Marine";"Barracks";41;1
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Unit";"Marine";"Barracks";48;1
