"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"SCV";"Command Center";19;1
"Unit";"Reaper";"Barracks";19;1
"Building";"Refinery";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"SupplyDepot";NA;19;0
"Unit";"Marine";"Barracks";21;1
"Building";"Bunker";NA;19;0
"Unit";"SCV";"Command Center";22;1
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Unit";"Marine";"Barracks";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Marine";"Barracks";26;1
"Building";"Factory";NA;22;0
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";28;1
"Unit";"Marine";"Barracks";28;1
"Building";"SupplyDepot";NA;28;0
"Unit";"SCV";"Command Center";29;1
"Unit";"Cyclone";"Factory";28;3
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";33;1
"Building";"Starport";NA;29;0
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";37;1
"Building";"FactoryTechLab";NA;37;0
"Unit";"SCV";"Command Center";38;1
"Building";"BarracksReactor";NA;36;0
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";41;1
"Building";"StarportTechLab";NA;40;0
"Unit";"SCV";"Command Center";41;1
"Unit";"SCV";"Command Center";43;1
"Unit";"SCV";"Command Center";43;1
"Building";"SupplyDepot";NA;42;0
"Unit";"SCV";"Command Center";44;1
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";44;1
"Unit";"SCV";"Command Center";45;1
"Unit";"SCV";"Command Center";46;1
"Building";"Refinery";NA;46;0
"Building";"Refinery";NA;46;0
"Unit";"Raven";"Starport";43;2
"Building";"EngineeringBay";NA;45;0
"Unit";"SCV";"Command Center";50;1
"Unit";"Marine";"Barracks";47;1
"Building";"CommandCenter";NA;41;0
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";55;1
"Unit";"Cyclone";"Factory";51;3
"Building";"SupplyDepot";NA;45;0
"Unit";"SCV";"Command Center";55;1
"Building";"MissileTurret";NA;55;0
"Unit";"SCV";"Command Center";60;1
"Unit";"SCV";"Command Center";61;1
"Unit";"Marine";"Barracks";60;1
"Unit";"SCV";"Command Center";61;1
"Unit";"SCV";"Command Center";62;1
"Unit";"Cyclone";"Factory";61;3
"Unit";"SCV";"Command Center";64;1
"Building";"MissileTurret";NA;64;0
"Unit";"SCV";"Command Center";65;1
"Unit";"SCV";"Command Center";69;1
"Unit";"SCV";"Command Center";70;1
"Unit";"SCV";"Command Center";71;1
"Unit";"SCV";"Command Center";72;1
"Unit";"SCV";"Command Center";72;1
