"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Reaper";"Barracks";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";19;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";21;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Unit";"Cyclone";"Factory";22;3
"Building";"BarracksTechLab";NA;24;0
"Unit";"SCV";"Command Center";24;1
"Building";"Starport";NA;22;0
"Unit";"SCV";"Command Center";28;1
"Unit";"Hellion";"Factory";25;2
"Unit";"SCV";"Command Center";32;1
"Unit";"SCV";"Command Center";32;1
"Building";"SupplyDepot";NA;32;0
"Building";"SupplyDepot";NA;32;0
"Unit";"Banshee";"Starport";30;3
"Unit";"SCV";"Command Center";34;1
"Unit";"SCV";"Command Center";37;1
"Unit";"SCV";"Command Center";39;1
"Unit";"Cyclone";"Factory";38;3
"Building";"SupplyDepot";NA;39;0
"Unit";"SCV";"Command Center";39;1
"Building";"BarracksReactor";NA;38;0
"Unit";"Banshee";"Starport";34;3
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";47;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Marine";"Barracks";47;1
"Building";"FactoryTechLab";NA;47;0
"Unit";"SCV";"Command Center";49;1
"Building";"CommandCenter";NA;33;0
"Unit";"SCV";"Command Center";51;1
"Unit";"Raven";"Starport";47;2
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";55;1
