"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";14;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";14;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Building";"Refinery";NA;17;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";23;1
"Unit";"Hellion";"Factory";22;2
"Unit";"SCV";"Command Center";24;1
"Building";"SupplyDepot";NA;24;0
"Building";"Starport";NA;22;0
"Building";"BarracksReactor";NA;23;0
"Unit";"SCV";"Command Center";28;1
"Unit";"Cyclone";"Factory";28;3
"Building";"SupplyDepot";NA;28;0
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";28;1
"Building";"StarportTechLab";NA;28;0
"Unit";"Cyclone";"Factory";34;3
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";34;1
"Unit";"SCV";"Command Center";37;1
"Building";"FactoryTechLab";NA;37;0
"Unit";"SCV";"Command Center";40;1
"Unit";"Marine";"Barracks";39;1
"Unit";"Marine";"Barracks";39;1
"Building";"SupplyDepot";NA;39;0
"Unit";"Banshee";"Starport";34;3
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"Marine";"Barracks";43;1
"Building";"CommandCenter";NA;34;0
"Building";"SupplyDepot";NA;47;0
"Unit";"Marine";"Barracks";49;1
"Unit";"Marine";"Barracks";49;1
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";52;1
"Building";"Barracks";NA;49;0
"Unit";"SCV";"Command Center";52;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";55;1
"Building";"Barracks";NA;52;0
"Building";"BarracksTechLab";NA;54;0
"Building";"EngineeringBay";NA;53;0
"Unit";"SCV";"Command Center";55;1
"Unit";"SCV";"Command Center";56;1
"Unit";"Marine";"Barracks";55;1
"Unit";"Marine";"Barracks";55;1
"Building";"StarportReactor";NA;53;0
"Unit";"SCV";"Command Center";57;1
"Unit";"SCV";"Command Center";58;1
"Unit";"SCV";"Command Center";63;1
"Unit";"Marine";"Barracks";61;1
"Unit";"SCV";"Command Center";63;1
"Unit";"Marine";"Barracks";63;1
"Unit";"Marine";"Barracks";63;1
"Building";"SupplyDepot";NA;63;0
"Building";"SupplyDepot";NA;63;0
"Building";"BarracksReactor";NA;61;0
"Unit";"SCV";"Command Center";66;1
"Building";"MissileTurret";NA;66;0
"Unit";"Marine";"Barracks";68;1
"Building";"MissileTurret";NA;68;0
"Unit";"SCV";"Command Center";68;1
"Building";"MissileTurret";NA;68;0
"Unit";"SCV";"Command Center";68;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";68;1
"Unit";"Marine";"Barracks";69;1
"Unit";"Marine";"Barracks";69;1
"Building";"Refinery";NA;69;0
"Unit";"SCV";"Command Center";74;1
"Unit";"SCV";"Command Center";74;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";76;1
"Unit";"Marine";"Barracks";76;1
"Unit";"SCV";"Command Center";76;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";84;1
"Unit";"Marine";"Barracks";84;1
"Building";"SupplyDepot";NA;84;0
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";66;0
"Upgrade";"Stimpack";"TechLab";66;0
"Unit";"SCV";"Command Center";88;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Marine";"Barracks";90;1
"Unit";"Medivac";"Starport";89;2
"Unit";"Medivac";"Starport";89;2
"Unit";"Marine";"Barracks";90;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Medivac";"Starport";95;2
"Unit";"SCV";"Command Center";101;1
"Building";"Barracks";NA;94;0
"Building";"Barracks";NA;94;0
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";100;1
"Unit";"Medivac";"Starport";100;2
"Unit";"Marine";"Barracks";104;1
"Unit";"Marine";"Barracks";104;1
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";107;1
"Unit";"Marine";"Barracks";109;1
"Unit";"Marine";"Barracks";111;1
