"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Forge";NA;15;0
"Building";"Pylon";NA;17;0
"Building";"Pylon";NA;20;0
"Building";"PhotonCannon";NA;20;0
"Building";"Gateway";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Assimilator";NA;21;0
"Building";"Nexus";NA;20;0
"Unit";"Zealot";"Gateway";21;2
"Building";"CyberneticsCore";NA;21;0
"Unit";"Sentry";"Gateway";26;2
"Building";"ShieldBattery";NA;28;0
"Building";"Pylon";NA;34;0
"Building";"Stargate";NA;34;0
"Building";"PhotonCannon";NA;38;0
"Building";"PhotonCannon";NA;38;0
"Building";"Assimilator";NA;42;0
"Building";"Assimilator";NA;44;0
"Building";"Pylon";NA;44;0
"Building";"Pylon";NA;46;0
"Unit";"Phoenix";"Stargate";50;2
"Building";"Pylon";NA;52;0
"Building";"Pylon";NA;54;0
"Building";"FleetBeacon";NA;50;0
"Building";"Stargate";NA;50;0
"Unit";"Oracle";"Stargate";54;3
"Building";"Pylon";NA;59;0
"Unit";"Zealot";"Gateway";61;2
"Building";"Nexus";NA;56;0
"Building";"Pylon";NA;61;0
"Building";"Pylon";NA;61;0
"Building";"PhotonCannon";NA;60;0
"Building";"PhotonCannon";NA;60;0
"Building";"PhotonCannon";NA;61;0
"Building";"ShieldBattery";NA;61;0
"Building";"PhotonCannon";NA;61;0
"Unit";"Phoenix";"Stargate";63;2
"Unit";"Carrier";"Stargate";56;6
"Building";"Assimilator";NA;63;0
"Unit";"Carrier";"Stargate";56;6
"Unit";"Zealot";"Gateway";73;2
"Building";"ShieldBattery";NA;63;0
"Building";"Assimilator";NA;63;0
"Building";"ShieldBattery";NA;63;0
"Building";"Pylon";NA;63;0
"Building";"ShieldBattery";NA;63;0
"Building";"ShieldBattery";NA;63;0
"Building";"PhotonCannon";NA;82;0
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";63;0
"Building";"TwilightCouncil";NA;83;0
"Building";"PhotonCannon";NA;85;0
"Building";"PhotonCannon";NA;85;0
"Building";"ShieldBattery";NA;85;0
"Building";"TemplarArchive";NA;85;0
"Building";"Gateway";NA;85;0
"Building";"Gateway";NA;85;0
"Unit";"Mothership";"Mothership Core";85;6
"Unit";"Carrier";"Stargate";83;6
"Building";"HighTemplar";NA;99;0
"Building";"HighTemplar";NA;99;0
"Building";"HighTemplar";NA;101;0
"Unit";"Carrier";"Stargate";85;6
"Building";"HighTemplar";NA;107;0
"Building";"Pylon";NA;107;0
"Building";"Pylon";NA;107;0
"Building";"ShieldBattery";NA;107;0
"Building";"Gateway";NA;107;0
"Building";"Gateway";NA;107;0
"Building";"Gateway";NA;107;0
"Building";"OracleStasisTrap";NA;107;0
"Building";"Gateway";NA;107;0
"Upgrade";"ProtossAirWeaponsLevel2";"CyberneticsCore";87;0
