"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Extractor";NA;18;0
"Building";"SpawningPool";NA;19;0
"Building";"Hatchery";NA;17;0
"Unit";"Overlord";"Larva";22;0
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";22;1
"Unit";"Zergling";"Larva";23;1
"Unit";"Zergling";"Larva";23;1
"Unit";"Queen";"Hatchery";22;2
"Unit";"Queen";"Hatchery";22;2
"Unit";"Overlord";"Larva";35;0
"Unit";"Zergling";"Larva";36;1
"Unit";"Zergling";"Larva";36;1
"Unit";"Zergling";"Larva";41;1
"Unit";"Zergling";"Larva";41;1
"Unit";"Overlord";"Larva";41;0
"Building";"EvolutionChamber";NA;43;0
"Building";"RoachWarren";NA;40;0
"Unit";"Overlord";"Larva";51;0
"Building";"Extractor";NA;51;0
"Building";"Extractor";NA;51;0
"Unit";"Overlord";"Larva";51;0
"Unit";"Overlord";"Larva";53;0
"Building";"Extractor";NA;53;0
"Building";"HydraliskDen";NA;57;0
"Unit";"Queen";"Hatchery";57;2
"Building";"SporeCrawler";NA;60;0
"Building";"SporeCrawler";NA;61;0
"Unit";"Roach";"Larva";67;2
"Building";"CreepTumorQueen";NA;74;0
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Overlord";"Larva";74;0
"Unit";"Overlord";"Larva";74;0
"Unit";"Roach";"Larva";74;2
"Unit";"Roach";"Larva";74;2
"Unit";"Overlord";"Larva";79;0
"Upgrade";"ZergMissileWeaponsLevel1";"EvolutionChamber";58;0
"Unit";"Overlord";"Larva";79;0
"Building";"CreepTumorQueen";NA;81;0
"Unit";"Roach";"Larva";79;2
"Unit";"Roach";"Larva";79;2
"Unit";"Roach";"Larva";79;2
"Upgrade";"EvolveGroovedSpines";"HydraliskDen";74;0
"Unit";"Hydralisk";"Larva";83;2
"Unit";"Hydralisk";"Larva";83;2
"Building";"CreepTumor";NA;89;0
"Unit";"Hydralisk";"Larva";83;2
"Unit";"Hydralisk";"Larva";83;2
"Unit";"Hydralisk";"Larva";83;2
"Building";"CreepTumorQueen";NA;93;0
"Building";"Hatchery";NA;74;0
"Upgrade";"GlialReconstitution";"RoachWarren";79;0
"Unit";"Roach";"Larva";93;2
"Unit";"Roach";"Larva";93;2
"Unit";"Hydralisk";"Larva";89;2
"Unit";"Hydralisk";"Larva";99;2
"Unit";"Hydralisk";"Larva";99;2
"Unit";"Hydralisk";"Larva";99;2
"Building";"CreepTumor";NA;105;0
"Building";"CreepTumor";NA;105;0
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";105;1
"Unit";"Zergling";"Larva";106;1
"Unit";"Zergling";"Larva";106;1
"Unit";"Hydralisk";"Larva";105;2
"Unit";"Hydralisk";"Larva";105;2
"Unit";"Zergling";"Larva";106;1
"Unit";"Zergling";"Larva";106;1
"Unit";"Zergling";"Larva";108;1
"Unit";"Zergling";"Larva";108;1
"Building";"SporeCrawler";NA;106;0
"Unit";"Overlord";"Larva";112;0
"Unit";"Overlord";"Larva";112;0
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Zergling";"Larva";120;1
"Unit";"Hydralisk";"Larva";112;2
"Upgrade";"EvolveMuscularAugments";"HydraliskDen";99;0
"Unit";"Overlord";"Larva";130;0
"Unit";"Hydralisk";"Larva";134;2
"Unit";"Roach";"Larva";136;2
"Unit";"Roach";"Larva";136;2
"Unit";"Overlord";"Larva";136;0
"Unit";"Hydralisk";"Larva";136;2
"Unit";"Roach";"Larva";136;2
"Unit";"Zergling";"Larva";148;1
"Unit";"Zergling";"Larva";148;1
"Unit";"Hydralisk";"Larva";148;2
"Unit";"Hydralisk";"Larva";148;2
"Unit";"Hydralisk";"Larva";148;2
"Unit";"Roach";"Larva";148;2
"Unit";"Hydralisk";"Larva";148;2
"Unit";"Zergling";"Larva";150;1
"Unit";"Zergling";"Larva";150;1
"Unit";"Hydralisk";"Larva";148;2
"Unit";"Zergling";"Larva";150;1
"Unit";"Zergling";"Larva";150;1
"Unit";"Hydralisk";"Larva";150;2
"Upgrade";"ZergMissileWeaponsLevel2";"EvolutionChamber";110;0
"Unit";"Overlord";"Larva";160;0
"Unit";"Hydralisk";"Larva";152;2
"Unit";"Roach";"Larva";160;2
"Unit";"Roach";"Larva";160;2
"Unit";"Hydralisk";"Larva";152;2
"Unit";"Roach";"Larva";168;2
"Unit";"Zergling";"Larva";172;1
"Unit";"Zergling";"Larva";172;1
"Unit";"Hydralisk";"Larva";174;2
"Building";"Extractor";NA;185;0
"Unit";"Roach";"Larva";189;2
"Unit";"Overlord";"Larva";189;0
"Building";"Extractor";NA;187;0
"Unit";"Hydralisk";"Larva";185;2
"Building";"CreepTumor";NA;192;0
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";192;1
"Unit";"Zergling";"Larva";194;1
"Unit";"Zergling";"Larva";194;1
"Unit";"Zergling";"Larva";196;1
"Unit";"Zergling";"Larva";196;1
