"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;16
"Building";"SpawningPool";NA;18
"Building";"Extractor";NA;18
"Unit";"Overlord";"Larva";22
"Unit";"Queen";"Hatchery";23
"Unit";"Queen";"Hatchery";25
"Unit";"Zergling";"Larva";27
"Unit";"Zergling";"Larva";28
"Building";"Hatchery";NA;34
"Building";"CreepTumorQueen";NA;35
"Unit";"Queen";"Hatchery";36
"Unit";"Overlord";"Larva";38
"Unit";"Zergling";"Larva";38
"Unit";"Zergling";"Larva";39
"Unit";"Overlord";"Larva";44
"Building";"CreepTumor";NA;47
"Unit";"Queen";"Hatchery";49
"Unit";"Overlord";"Larva";51
"Building";"SporeCrawler";NA;53
"Building";"CreepTumor";NA;54
"Building";"CreepTumorQueen";NA;54
"Unit";"Queen";"Hatchery";57
"Unit";"Overlord";"Larva";59
"Building";"Extractor";NA;62
"Building";"Extractor";NA;62
"Building";"CreepTumor";NA;65
"Building";"CreepTumor";NA;65
"Unit";"Queen";"Hatchery";65
"Building";"CreepTumorQueen";NA;68
"Unit";"Zergling";"Larva";73
"Unit";"Zergling";"Larva";74
"Unit";"Zergling";"Larva";75
"Unit";"Zergling";"Larva";76
"Unit";"Zergling";"Larva";77
"Unit";"Zergling";"Larva";78
"Unit";"Overlord";"Larva";79
"Unit";"Zergling";"Larva";79
"Unit";"Zergling";"Larva";80
"Unit";"Zergling";"Larva";81
"Unit";"Zergling";"Larva";82
"Unit";"Zergling";"Larva";83
"Unit";"Zergling";"Larva";84
"Unit";"Zergling";"Larva";85
"Unit";"Zergling";"Larva";86
"Unit";"Zergling";"Larva";87
"Unit";"Zergling";"Larva";88
"Unit";"Zergling";"Larva";89
"Unit";"Zergling";"Larva";90
"Building";"HydraliskDen";NA;91
"Unit";"Overlord";"Larva";96
"Building";"CreepTumorQueen";NA;96
"Unit";"Overlord";"Larva";96
"Building";"CreepTumor";NA;96
"Unit";"Overlord";"Larva";96
"Building";"CreepTumor";NA;96
"Unit";"Zergling";"Larva";96
"Unit";"Zergling";"Larva";97
"Unit";"Zergling";"Larva";98
"Unit";"Zergling";"Larva";99
"Unit";"Zergling";"Larva";100
"Unit";"Zergling";"Larva";101
"Unit";"Zergling";"Larva";102
"Unit";"Zergling";"Larva";103
"Unit";"Overlord";"Larva";104
"Unit";"Overlord";"Larva";104
"Unit";"Hydralisk";"Larva";104
"Unit";"Hydralisk";"Larva";106
"Unit";"Hydralisk";"Larva";108
"Unit";"Hydralisk";"Larva";110
"Unit";"Hydralisk";"Larva";112
"Unit";"Hydralisk";"Larva";114
"Building";"Extractor";NA;120
"Building";"EvolutionChamber";NA;120
"Building";"CreepTumor";NA;122
"Building";"BanelingNest";NA;122
"Unit";"Hydralisk";"Larva";122
"Building";"CreepTumor";NA;124
"Building";"CreepTumor";NA;124
"Unit";"Hydralisk";"Larva";124
"Building";"CreepTumorQueen";NA;126
"Building";"CreepTumorQueen";NA;126
"Unit";"Hydralisk";"Larva";126
"Unit";"Hydralisk";"Larva";128
"Building";"Extractor";NA;130
"Unit";"Overlord";"Larva";133
"Building";"CreepTumorQueen";NA;133
"Building";"CreepTumorQueen";NA;133
"Unit";"Hydralisk";"Larva";136
"Unit";"Hydralisk";"Larva";138
"Unit";"Hydralisk";"Larva";140
"Building";"CreepTumor";NA;142
"Unit";"Zergling";"Larva";144
"Unit";"Zergling";"Larva";145
"Unit";"Zergling";"Larva";146
"Unit";"Zergling";"Larva";147
"Unit";"Zergling";"Larva";148
"Unit";"Zergling";"Larva";149
"Unit";"Zergling";"Larva";150
"Unit";"Zergling";"Larva";151
"Building";"CreepTumor";NA;152
"Building";"CreepTumor";NA;152
"Building";"CreepTumorQueen";NA;152
"Building";"CreepTumor";NA;152
"Building";"CreepTumorQueen";NA;152
"Building";"CreepTumorQueen";NA;152
"Unit";"Overlord";"Larva";152
"Building";"CreepTumorQueen";NA;152
"Unit";"Overlord";"Larva";152
"Building";"Extractor";NA;152
"Unit";"Overlord";"Larva";156
"Unit";"Hydralisk";"Larva";156
"Unit";"Hydralisk";"Larva";158
"Unit";"Hydralisk";"Larva";160
"Unit";"Zergling";"Larva";162
"Unit";"Zergling";"Larva";163
"Building";"CreepTumor";NA;164
"Building";"CreepTumor";NA;164
"Building";"CreepTumor";NA;164
"Unit";"Zergling";"Larva";164
"Unit";"Zergling";"Larva";165
"Unit";"Zergling";"Larva";166
"Unit";"Zergling";"Larva";167
"Unit";"Zergling";"Larva";168
"Unit";"Zergling";"Larva";169
"Unit";"Zergling";"Larva";170
"Unit";"Zergling";"Larva";171
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Building";"CreepTumor";NA;172
"Unit";"Overlord";"Larva";172
"Unit";"Baneling";"Zergling";172
"Unit";"Baneling";"Zergling";172
"Unit";"Baneling";"Zergling";172
"Unit";"Baneling";"Zergling";172
"Unit";"Baneling";"Zergling";172
"Unit";"Baneling";"Zergling";172
"Unit";"Zergling";"Larva";172
"Unit";"Zergling";"Larva";173
"Unit";"Zergling";"Larva";174
"Unit";"Zergling";"Larva";175
"Unit";"Baneling";"Zergling";176
"Unit";"Baneling";"Zergling";176
"Unit";"Hydralisk";"Larva";176
"Unit";"Hydralisk";"Larva";178
"Unit";"Hydralisk";"Larva";180
"Unit";"Zergling";"Larva";182
"Unit";"Zergling";"Larva";183
"Unit";"Zergling";"Larva";184
"Unit";"Zergling";"Larva";185
"Unit";"Zergling";"Larva";186
"Unit";"Zergling";"Larva";187
"Unit";"Zergling";"Larva";188
"Unit";"Zergling";"Larva";189
"Unit";"Zergling";"Larva";190
"Unit";"Zergling";"Larva";191
"Unit";"Baneling";"Zergling";192
"Unit";"Baneling";"Zergling";192
"Unit";"Baneling";"Zergling";192
"Unit";"Baneling";"Zergling";192
"Unit";"Zergling";"Larva";192
"Unit";"Zergling";"Larva";193
"Unit";"Zergling";"Larva";194
"Unit";"Zergling";"Larva";195
"Unit";"Zergling";"Larva";196
"Unit";"Zergling";"Larva";197
"Building";"Hatchery";NA;198
"Building";"CreepTumor";NA;198
"Building";"CreepTumor";NA;198
"Building";"CreepTumor";NA;198
"Building";"CreepTumor";NA;198
"Unit";"Baneling";"Zergling";198
"Unit";"Baneling";"Zergling";198
"Unit";"Baneling";"Zergling";198
"Unit";"Baneling";"Zergling";198
"Unit";"Baneling";"Zergling";198
"Unit";"Zergling";"Larva";198
"Unit";"Zergling";"Larva";199
"Unit";"Zergling";"Larva";200
"Unit";"Zergling";"Larva";201
"Unit";"Zergling";"Larva";202
"Unit";"Zergling";"Larva";203
"Unit";"Overlord";"Larva";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Baneling";"Zergling";204
"Unit";"Overlord";"Larva";204
"Unit";"Zergling";"Larva";204
"Unit";"Zergling";"Larva";205
"Unit";"Zergling";"Larva";206
"Unit";"Zergling";"Larva";207
"Unit";"Zergling";"Larva";208
"Unit";"Zergling";"Larva";209
"Unit";"Zergling";"Larva";210
"Unit";"Zergling";"Larva";211
"Unit";"Zergling";"Larva";212
"Unit";"Zergling";"Larva";213
"Unit";"Zergling";"Larva";214
"Unit";"Zergling";"Larva";215
"Unit";"Zergling";"Larva";216
"Unit";"Zergling";"Larva";217
"Unit";"Baneling";"Zergling";218
"Unit";"Baneling";"Zergling";218
"Unit";"Baneling";"Zergling";218
"Unit";"Baneling";"Zergling";218
"Unit";"Baneling";"Zergling";218
"Unit";"Baneling";"Zergling";218
"Unit";"Overlord";"Larva";218
"Unit";"Overlord";"Larva";218
