"type";"unit_name";"on_building";"total_supply";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Extractor";NA;18;0
"Building";"SpawningPool";NA;19;0
"Building";"Hatchery";NA;17;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Zergling";"Larva";25;1
"Unit";"Zergling";"Larva";25;1
"Unit";"Overlord";"Larva";29;0
"Building";"Hatchery";NA;22;0
"Unit";"Overlord";"Larva";33;0
"Unit";"Zergling";"Larva";33;1
"Unit";"Zergling";"Larva";33;1
"Unit";"Zergling";"Larva";33;1
"Unit";"Zergling";"Larva";33;1
"Unit";"Zergling";"Larva";33;1
"Unit";"Zergling";"Larva";33;1
"Unit";"Queen";"Hatchery";33;2
"Unit";"Queen";"Hatchery";33;2
"Unit";"Overlord";"Larva";41;0
"Unit";"Overlord";"Larva";45;0
"Building";"CreepTumorQueen";NA;53;0
"Building";"SporeCrawler";NA;59;0
"Building";"SporeCrawler";NA;59;0
"Building";"SporeCrawler";NA;61;0
"Unit";"Overlord";"Larva";61;0
"Building";"Extractor";NA;65;0
"Building";"Extractor";NA;65;0
"Building";"Extractor";NA;65;0
"Unit";"Overlord";"Larva";68;0
"Building";"EvolutionChamber";NA;65;0
"Unit";"Overlord";"Larva";69;0
"Unit";"Overlord";"Larva";74;0
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Building";"HydraliskDen";NA;76;0
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Zergling";"Larva";80;1
"Unit";"Overlord";"Larva";80;0
"Unit";"Overlord";"Larva";80;0
"Building";"CreepTumor";NA;96;0
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Overlord";"Larva";100;0
"Unit";"Overlord";"Larva";100;0
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Zergling";"Larva";100;1
"Unit";"Zergling";"Larva";100;1
"Unit";"Zergling";"Larva";100;1
"Unit";"Zergling";"Larva";100;1
"Unit";"Zergling";"Larva";100;1
"Unit";"Zergling";"Larva";100;1
"Unit";"Hydralisk";"Larva";100;2
"Unit";"Zergling";"Larva";112;1
"Unit";"Zergling";"Larva";112;1
"Unit";"Zergling";"Larva";112;1
"Unit";"Zergling";"Larva";112;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Hydralisk";"Larva";110;2
"Unit";"Hydralisk";"Larva";110;2
"Unit";"Zergling";"Larva";114;1
"Unit";"Zergling";"Larva";114;1
"Unit";"Hydralisk";"Larva";114;2
"Unit";"Hydralisk";"Larva";122;2
"Unit";"Zergling";"Larva";126;1
"Unit";"Zergling";"Larva";126;1
"Unit";"Hydralisk";"Larva";124;2
"Unit";"Zergling";"Larva";132;1
"Unit";"Zergling";"Larva";132;1
"Unit";"Zergling";"Larva";136;1
"Unit";"Zergling";"Larva";136;1
"Unit";"Zergling";"Larva";136;1
"Unit";"Zergling";"Larva";136;1
"Upgrade";"EvolveMuscularAugments";"HydraliskDen";100;0
"Unit";"Hydralisk";"Larva";124;2
"Unit";"Hydralisk";"Larva";140;2
"Unit";"Overlord";"Larva";142;0
"Upgrade";"ZergMissileWeaponsLevel1";"EvolutionChamber";96;0
"Unit";"Overlord";"Larva";144;0
"Unit";"Hydralisk";"Larva";142;2
"Unit";"Overlord";"Larva";158;0
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Zergling";"Larva";162;1
"Unit";"Hydralisk";"Larva";160;2
"Unit";"Hydralisk";"Larva";162;2
"Unit";"Hydralisk";"Larva";162;2
"Unit";"Hydralisk";"Larva";162;2
"Unit";"Hydralisk";"Larva";162;2
"Unit";"Hydralisk";"Larva";162;2
"Unit";"Hydralisk";"Larva";170;2
"Unit";"Hydralisk";"Larva";172;2
"Unit";"Hydralisk";"Larva";172;2
"Unit";"Hydralisk";"Larva";180;2
"Building";"BanelingNest";NA;162;0
"Unit";"Hydralisk";"Larva";180;2
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";182;1
"Unit";"Zergling";"Larva";182;1
