"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Assimilator";NA;17
"Building";"Gateway";NA;19
"Building";"CyberneticsCore";NA;20
"Building";"Pylon";NA;21
"Building";"Pylon";NA;23
"Unit";"Stalker";"Gateway";23
"Unit";"Stalker";"Gateway";25
"Unit";"Stalker";"Gateway";27
"Unit";"Stalker";"Gateway";29
"Building";"Nexus";NA;32
"Building";"Pylon";NA;33
"Building";"RoboticsFacility";NA;34
"Building";"TwilightCouncil";NA;35
"Unit";"Stalker";"Gateway";36
"Unit";"Stalker";"Gateway";38
"Building";"Pylon";NA;42
"Unit";"Stalker";"Gateway";42
"Unit";"Stalker";"Gateway";44
"Unit";"Stalker";"Gateway";50
"Unit";"Stalker";"Gateway";52
"Unit";"Immortal";"Robotics Facility";56
"Building";"Pylon";NA;61
"Building";"Gateway";NA;61
"Building";"Gateway";NA;61
"Building";"Gateway";NA;61
"Building";"Pylon";NA;61
"Unit";"Stalker";"Gateway";61
"Unit";"Adept";"Gateway";63
"Building";"Gateway";NA;65
"Unit";"Adept";"Gateway";65
"Building";"Pylon";NA;67
"Unit";"Adept";"Gateway";67
"Building";"Pylon";NA;69
"Unit";"Adept";"Gateway";69
"Unit";"Adept";"Gateway";71
"Unit";"Adept";"Gateway";73
"Building";"Pylon";NA;75
"Unit";"Adept";"Gateway";76
"Unit";"Adept";"Gateway";78
"Unit";"Adept";"Gateway";80
"Unit";"Adept";"Gateway";82
"Upgrade";"SprayProtoss";NA;84
"Upgrade";"WarpGateResearch";NA;84
"Upgrade";"SprayProtoss";NA;84
"Upgrade";"BlinkTech";NA;84
