"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Unit";"Stalker";"Gateway";28;2
"Building";"RoboticsFacility";NA;31;0
"Unit";"Stalker";"Gateway";35;2
"Building";"Gateway";NA;40;0
"Building";"Gateway";NA;40;0
"Unit";"Observer";"Robotics Facility";41;1
"Building";"ShieldBattery";NA;42;0
"Building";"Pylon";NA;45;0
"Unit";"Observer";"Robotics Facility";45;1
"Building";"Pylon";NA;47;0
"Building";"Pylon";NA;47;0
"Building";"Assimilator";NA;47;0
"Building";"Assimilator";NA;49;0
"Unit";"Observer";"Robotics Facility";49;1
"Building";"RoboticsBay";NA;50;0
"Building";"Forge";NA;50;0
"Unit";"Stalker";"Gateway";54;2
"Unit";"Stalker";"Gateway";56;2
"Unit";"Observer";"Robotics Facility";58;1
"Unit";"Stalker";"Gateway";59;2
"Building";"Pylon";NA;63;0
"Unit";"Stalker";"Gateway";67;2
"Building";"Nexus";NA;69;0
"Unit";"Colossus";"Robotics Facility";70;6
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";76;0
"Building";"Pylon";NA;77;0
"Unit";"Sentry";"Gateway";80;2
"Building";"TwilightCouncil";NA;83;0
"Building";"Gateway";NA;84;0
"Building";"Gateway";NA;84;0
"Unit";"Colossus";"Robotics Facility";86;6
"Building";"Pylon";NA;94;0
"Building";"Pylon";NA;94;0
"Upgrade";"ExtendedThermalLance";"RoboticsBay";98;0
"Building";"Gateway";NA;100;0
"Building";"Gateway";NA;100;0
"Building";"Pylon";NA;100;0
"Building";"Gateway";NA;100;0
"Upgrade";"Charge";"TwilightCouncil";100;0
"Building";"Gateway";NA;100;0
"Unit";"Colossus";"Robotics Facility";100;6
"Building";"Assimilator";NA;109;0
"Building";"TemplarArchive";NA;109;0
"Building";"Assimilator";NA;109;0
"Building";"Pylon";NA;109;0
"Building";"Pylon";NA;109;0
"Building";"Forge";NA;112;0
"Building";"Pylon";NA;112;0
"Unit";"Zealot";"Gateway";112;2
"Unit";"Zealot";"Gateway";114;2
"Unit";"Zealot";"Gateway";116;2
"Building";"Pylon";NA;119;0
"Building";"Pylon";NA;119;0
"Building";"HighTemplar";NA;119;0
"Building";"HighTemplar";NA;119;0
"Unit";"Zealot";"Gateway";119;2
"Unit";"Zealot";"Gateway";121;2
"Unit";"Zealot";"Gateway";123;2
"Building";"Nexus";NA;125;0
"Unit";"Zealot";"Gateway";125;2
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";129;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";131;0
"Unit";"Zealot";"Gateway";131;2
"Unit";"Zealot";"Gateway";133;2
"Unit";"Zealot";"Gateway";135;2
"Unit";"Zealot";"Gateway";137;2
"Unit";"Zealot";"Gateway";139;2
"Unit";"Zealot";"Gateway";141;2
"Unit";"Archon";"High Templar";143;0
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Zealot";"Gateway";147;2
"Unit";"Immortal";"Robotics Facility";149;4
"Unit";"Stalker";"Gateway";153;2
"Unit";"Stalker";"Gateway";155;2
"Unit";"Stalker";"Gateway";157;2
"Unit";"Stalker";"Gateway";159;2
"Unit";"Stalker";"Gateway";161;2
"Unit";"Stalker";"Gateway";163;2
"Unit";"Immortal";"Robotics Facility";167;4
"Unit";"Stalker";"Gateway";171;2
"Unit";"Stalker";"Gateway";173;2
"Unit";"Stalker";"Gateway";175;2
"Building";"HighTemplar";NA;180;0
"Building";"HighTemplar";NA;180;0
"Building";"HighTemplar";NA;180;0
"Building";"HighTemplar";NA;180;0
"Unit";"Zealot";"Gateway";180;2
"Unit";"Stalker";"Gateway";182;2
"Unit";"Stalker";"Gateway";184;2
"Unit";"Stalker";"Gateway";186;2
"Building";"Gateway";NA;188;0
"Unit";"Observer";"Robotics Facility";188;1
"Building";"Gateway";NA;189;0
"Unit";"Stalker";"Gateway";189;2
"Unit";"Stalker";"Gateway";191;2
"Unit";"Stalker";"Gateway";193;2
"Unit";"Stalker";"Gateway";195;2
"Unit";"Stalker";"Gateway";197;2
"Unit";"Zealot";"Gateway";199;2
"Building";"Pylon";NA;201;0
"Unit";"Zealot";"Gateway";201;2
"Unit";"Zealot";"Gateway";203;2
"Unit";"Zealot";"Gateway";205;2
"Unit";"Zealot";"Gateway";207;2
"Unit";"Zealot";"Gateway";209;2
"Building";"Assimilator";NA;211;0
"Building";"Assimilator";NA;211;0
"Unit";"Zealot";"Gateway";211;2
"Unit";"Zealot";"Gateway";213;2
"Unit";"Zealot";"Gateway";215;2
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";217;0
"Building";"Nexus";NA;217;0
"Unit";"Immortal";"Robotics Facility";217;4
"Building";"Pylon";NA;221;0
"Unit";"Sentry";"Gateway";221;2
"Unit";"Sentry";"Gateway";223;2
"Building";"HighTemplar";NA;225;0
"Unit";"Zealot";"Gateway";225;2
"Unit";"Zealot";"Gateway";227;2
"Unit";"Zealot";"Gateway";229;2
"Unit";"Zealot";"Gateway";231;2
"Building";"HighTemplar";NA;233;0
"Unit";"Zealot";"Gateway";233;2
"Unit";"Zealot";"Gateway";235;2
"Unit";"Zealot";"Gateway";237;2
"Building";"Pylon";NA;243;0
"Unit";"Stalker";"Gateway";243;2
"Unit";"Stalker";"Gateway";245;2
"Unit";"Stalker";"Gateway";247;2
"Unit";"Stalker";"Gateway";249;2
"Unit";"Stalker";"Gateway";251;2
"Building";"Pylon";NA;253;0
"Unit";"Stalker";"Gateway";253;2
"Unit";"Stalker";"Gateway";255;2
"Unit";"Stalker";"Gateway";257;2
"Unit";"Stalker";"Gateway";259;2
"Building";"HighTemplar";NA;261;0
"Building";"HighTemplar";NA;261;0
"Unit";"Zealot";"Gateway";261;2
"Unit";"Zealot";"Gateway";263;2
"Unit";"Zealot";"Gateway";265;2
