"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;26;0
"Unit";"Adept";"Gateway";27;2
"Unit";"Oracle";"Stargate";33;3
"Unit";"Adept";"Gateway";38;2
"Unit";"Phoenix";"Stargate";42;2
"Building";"Pylon";NA;44;0
"Building";"ShieldBattery";NA;46;0
"Unit";"Adept";"Gateway";46;2
"Unit";"Phoenix";"Stargate";48;2
"Building";"ShieldBattery";NA;51;0
"Unit";"Phoenix";"Stargate";53;2
"Building";"Pylon";NA;57;0
"Building";"Nexus";NA;57;0
"Building";"Gateway";NA;57;0
"Building";"Gateway";NA;57;0
"Building";"Gateway";NA;58;0
"Building";"TwilightCouncil";NA;59;0
"Building";"RoboticsFacility";NA;59;0
"Building";"Forge";NA;63;0
"Building";"Assimilator";NA;63;0
"Building";"Pylon";NA;63;0
"Building";"Assimilator";NA;65;0
"Unit";"Phoenix";"Stargate";65;2
"Building";"Pylon";NA;67;0
"Building";"Gateway";NA;72;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";72;0
"Building";"Gateway";NA;72;0
"Building";"Gateway";NA;75;0
"Building";"Gateway";NA;75;0
"Unit";"Adept";"Gateway";75;2
"Unit";"Adept";"Gateway";77;2
"Unit";"Adept";"Gateway";79;2
"Building";"Pylon";NA;84;0
"Building";"Pylon";NA;90;0
"Unit";"Observer";"Robotics Facility";90;1
"Building";"RoboticsBay";NA;91;0
"Unit";"Adept";"Gateway";94;2
"Unit";"Adept";"Gateway";96;2
"Unit";"Adept";"Gateway";98;2
"Unit";"Adept";"Gateway";100;2
"Unit";"Adept";"Gateway";102;2
"Unit";"Adept";"Gateway";104;2
"Unit";"Adept";"Gateway";106;2
"Unit";"Adept";"Gateway";108;2
"Unit";"Observer";"Robotics Facility";110;1
"Building";"Pylon";NA;111;0
"Building";"Pylon";NA;111;0
"Building";"Pylon";NA;111;0
"Building";"Pylon";NA;111;0
"Building";"OracleStasisTrap";NA;111;0
"Unit";"Adept";"Gateway";111;2
"Unit";"Adept";"Gateway";113;2
"Unit";"Adept";"Gateway";115;2
"Unit";"Adept";"Gateway";117;2
"Unit";"Adept";"Gateway";119;2
"Unit";"Adept";"Gateway";121;2
"Unit";"Adept";"Gateway";123;2
"Unit";"Adept";"Gateway";125;2
"Unit";"Colossus";"Robotics Facility";127;6
"Building";"OracleStasisTrap";NA;133;0
"Building";"Assimilator";NA;136;0
"Building";"Assimilator";NA;136;0
"Building";"Nexus";NA;136;0
"Unit";"Colossus";"Robotics Facility";136;6
"Unit";"Sentry";"Gateway";142;2
"Unit";"Zealot";"Gateway";144;2
"Unit";"Zealot";"Gateway";146;2
"Unit";"Zealot";"Gateway";148;2
"Unit";"Zealot";"Gateway";150;2
"Unit";"Zealot";"Gateway";152;2
"Unit";"Zealot";"Gateway";154;2
"Unit";"Zealot";"Gateway";156;2
"Building";"PhotonCannon";NA;158;0
"Building";"PhotonCannon";NA;158;0
"Building";"Pylon";NA;158;0
"Upgrade";"ExtendedThermalLance";"RoboticsBay";158;0
"Building";"TwilightCouncil";NA;158;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";158;0
"Unit";"Colossus";"Robotics Facility";160;6
"Unit";"Phoenix";"Stargate";167;2
"Building";"OracleStasisTrap";NA;169;0
"Building";"PhotonCannon";NA;169;0
"Building";"Pylon";NA;169;0
"Unit";"Stalker";"Gateway";169;2
"Unit";"Stalker";"Gateway";171;2
"Unit";"Stalker";"Gateway";173;2
"Unit";"Stalker";"Gateway";175;2
"Unit";"Stalker";"Gateway";177;2
"Building";"Forge";NA;179;0
"Unit";"Zealot";"Gateway";180;2
"Unit";"Zealot";"Gateway";182;2
"Unit";"Zealot";"Gateway";184;2
"Unit";"Zealot";"Gateway";186;2
"Unit";"Zealot";"Gateway";188;2
"Unit";"Colossus";"Robotics Facility";190;6
"Unit";"Zealot";"Gateway";196;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";200;2
"Upgrade";"Charge";"TwilightCouncil";202;0
"Building";"ShieldBattery";NA;202;0
"Building";"ShieldBattery";NA;202;0
"Building";"Pylon";NA;202;0
"Building";"ShieldBattery";NA;202;0
"Building";"OracleStasisTrap";NA;202;0
"Building";"Pylon";NA;203;0
"Unit";"Stalker";"Gateway";203;2
"Unit";"Stalker";"Gateway";205;2
"Unit";"Stalker";"Gateway";207;2
"Unit";"Colossus";"Robotics Facility";210;6
"Unit";"Zealot";"Gateway";216;2
"Unit";"Zealot";"Gateway";218;2
"Unit";"Zealot";"Gateway";220;2
"Unit";"Zealot";"Gateway";222;2
"Unit";"Zealot";"Gateway";224;2
"Upgrade";"ProtossGroundWeaponsLevel3";"Forge";226;0
"Unit";"Stalker";"Gateway";226;2
"Unit";"Stalker";"Gateway";228;2
"Unit";"Stalker";"Gateway";230;2
"Unit";"Stalker";"Gateway";232;2
"Unit";"Stalker";"Gateway";234;2
"Unit";"Stalker";"Gateway";236;2
"Unit";"Stalker";"Gateway";238;2
"Unit";"Colossus";"Robotics Facility";240;6
"Building";"PhotonCannon";NA;246;0
"Unit";"Zealot";"Gateway";246;2
"Unit";"Zealot";"Gateway";248;2
"Unit";"Zealot";"Gateway";250;2
"Unit";"Zealot";"Gateway";252;2
"Building";"Gateway";NA;254;0
"Building";"Gateway";NA;254;0
"Building";"Gateway";NA;254;0
"Unit";"Sentry";"Gateway";254;2
"Building";"Gateway";NA;256;0
"Building";"OracleStasisTrap";NA;256;0
"Unit";"Stalker";"Gateway";256;2
"Unit";"Stalker";"Gateway";258;2
"Unit";"Stalker";"Gateway";260;2
"Building";"TemplarArchive";NA;262;0
"Unit";"Stalker";"Gateway";262;2
"Unit";"Stalker";"Gateway";264;2
"Building";"OracleStasisTrap";NA;266;0
"Building";"Assimilator";NA;266;0
"Building";"Pylon";NA;266;0
"Building";"Assimilator";NA;266;0
"Building";"Pylon";NA;266;0
"Unit";"Colossus";"Robotics Facility";266;6
"Unit";"Zealot";"Gateway";272;2
"Unit";"Stalker";"Gateway";274;2
"Unit";"Stalker";"Gateway";276;2
"Unit";"Stalker";"Gateway";278;2
"Unit";"Stalker";"Gateway";280;2
"Unit";"Stalker";"Gateway";282;2
"Unit";"Zealot";"Gateway";287;2
"Unit";"Zealot";"Gateway";289;2
"Unit";"Zealot";"Gateway";291;2
"Unit";"Zealot";"Gateway";293;2
"Unit";"Zealot";"Gateway";295;2
"Unit";"Zealot";"Gateway";297;2
"Unit";"Stalker";"Gateway";303;2
"Unit";"Stalker";"Gateway";305;2
"Unit";"Stalker";"Gateway";307;2
"Building";"HighTemplar";NA;309;0
"Building";"HighTemplar";NA;309;0
"Unit";"Zealot";"Gateway";309;2
"Unit";"Zealot";"Gateway";311;2
"Unit";"Zealot";"Gateway";313;2
"Unit";"Zealot";"Gateway";315;2
"Unit";"Archon";"High Templar";317;0
"Building";"Pylon";NA;317;0
"Unit";"Colossus";"Robotics Facility";317;6
"Building";"OracleStasisTrap";NA;323;0
"Unit";"Zealot";"Gateway";323;2
"Unit";"Zealot";"Gateway";325;2
"Unit";"Zealot";"Gateway";327;2
"Unit";"Zealot";"Gateway";329;2
"Unit";"Zealot";"Gateway";331;2
"Unit";"Zealot";"Gateway";333;2
"Unit";"Zealot";"Gateway";335;2
"Unit";"Zealot";"Gateway";337;2
"Unit";"Zealot";"Gateway";339;2
"Unit";"Zealot";"Gateway";341;2
"Unit";"Zealot";"Gateway";343;2
"Unit";"Zealot";"Gateway";345;2
"Unit";"Zealot";"Gateway";347;2
"Building";"PhotonCannon";NA;349;0
"Unit";"Zealot";"Gateway";349;2
"Unit";"Zealot";"Gateway";351;2
"Unit";"Zealot";"Gateway";353;2
"Unit";"Zealot";"Gateway";355;2
"Unit";"Zealot";"Gateway";357;2
"Unit";"Zealot";"Gateway";359;2
"Unit";"Zealot";"Gateway";361;2
"Unit";"Zealot";"Gateway";363;2
"Unit";"Zealot";"Gateway";365;2
"Unit";"Zealot";"Gateway";367;2
"Unit";"Zealot";"Gateway";369;2
"Unit";"Zealot";"Gateway";371;2
"Unit";"Zealot";"Gateway";373;2
"Unit";"Zealot";"Gateway";375;2
"Unit";"Zealot";"Gateway";377;2
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"WarpGateResearch";NA;379;0
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"AdeptPiercingAttack";NA;379;0
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"ProtossGroundArmorsLevel1";NA;379;0
"Upgrade";"SprayProtoss";NA;379;0
"Upgrade";"BlinkTech";NA;379;0
"Upgrade";"ProtossGroundArmorsLevel2";NA;379;0
"Upgrade";"ProtossGroundArmorsLevel3";NA;379;0
