"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;19;0
"Building";"Pylon";NA;20;0
"Building";"CyberneticsCore";NA;19;0
"Unit";"Stalker";"Gateway";20;2
"Building";"Nexus";NA;19;0
"Unit";"Stalker";"Gateway";23;2
"Building";"Gateway";NA;22;0
"Building";"TwilightCouncil";NA;26;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";30;2
"Unit";"Stalker";"Gateway";38;2
"Building";"Pylon";NA;39;0
"Unit";"Stalker";"Gateway";39;2
"Unit";"Stalker";"Gateway";46;2
"Unit";"Stalker";"Gateway";48;2
"Building";"ShieldBattery";NA;42;0
"Building";"Assimilator";NA;46;0
"Building";"RoboticsFacility";NA;39;0
"Unit";"Observer";"Robotics Facility";54;1
"Building";"Pylon";NA;56;0
"Building";"Assimilator";NA;56;0
"Building";"Pylon";NA;59;0
"Building";"Pylon";NA;61;0
"Building";"Nexus";NA;56;0
"Building";"Pylon";NA;63;0
"Building";"Forge";NA;59;0
"Building";"Pylon";NA;63;0
"Building";"Forge";NA;61;0
"Unit";"Stalker";"Gateway";68;2
"Unit";"Stalker";"Gateway";68;2
"Unit";"Immortal";"Robotics Facility";64;4
"Building";"RoboticsFacility";NA;66;0
"Building";"RoboticsBay";NA;66;0
"Unit";"Zealot";"Gateway";81;2
"Unit";"Zealot";"Gateway";81;2
"Unit";"Colossus";"Robotics Facility";78;6
"Building";"Gateway";NA;78;0
"Building";"Gateway";NA;78;0
"Building";"Gateway";NA;78;0
"Unit";"Colossus";"Robotics Facility";78;6
"Building";"Gateway";NA;78;0
"Upgrade";"Charge";"TwilightCouncil";78;0
"Building";"Gateway";NA;80;0
"Building";"Gateway";NA;80;0
"Unit";"Zealot";"Gateway";100;2
"Building";"TemplarArchive";NA;85;0
"Unit";"Stalker";"Gateway";107;2
"Unit";"Stalker";"Gateway";107;2
"Unit";"Stalker";"Gateway";107;2
"Unit";"Stalker";"Gateway";107;2
"Unit";"Stalker";"Gateway";107;2
"Unit";"Stalker";"Gateway";107;2
"Unit";"Colossus";"Robotics Facility";85;6
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";80;0
"Upgrade";"ProtossGroundArmorsLevel1";"Forge";80;0
"Unit";"Colossus";"Robotics Facility";91;6
"Building";"Assimilator";NA;119;0
"Building";"Assimilator";NA;119;0
"Upgrade";"ExtendedThermalLance";"RoboticsBay";91;0
"Building";"Pylon";NA;133;0
"Unit";"Zealot";"Gateway";137;2
"Unit";"Zealot";"Gateway";137;2
"Unit";"Stalker";"Gateway";141;2
"Unit";"Stalker";"Gateway";141;2
"Building";"Pylon";NA;135;0
"Building";"Pylon";NA;135;0
"Building";"Pylon";NA;135;0
"Building";"Pylon";NA;137;0
"Building";"Assimilator";NA;137;0
"Building";"Assimilator";NA;137;0
"Building";"HighTemplar";NA;145;0
"Building";"HighTemplar";NA;145;0
"Building";"HighTemplar";NA;145;0
"Building";"HighTemplar";NA;145;0
"Building";"Nexus";NA;133;0
"Unit";"Zealot";"Gateway";148;2
"Unit";"Zealot";"Gateway";148;2
"Unit";"Zealot";"Gateway";148;2
"Unit";"Zealot";"Gateway";148;2
"Unit";"Stalker";"Gateway";158;2
"Unit";"Stalker";"Gateway";159;2
