"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;14;0
"Building";"Pylon";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;20;0
"Unit";"Stalker";"Gateway";20;2
"Building";"Nexus";NA;19;0
"Building";"Pylon";NA;24;0
"Unit";"Stalker";"Gateway";25;2
"Building";"ShieldBattery";NA;27;0
"Building";"RoboticsFacility";NA;25;0
"Unit";"Immortal";"Robotics Facility";35;4
"Building";"Gateway";NA;37;0
"Building";"TwilightCouncil";NA;39;0
"Building";"Pylon";NA;47;0
"Building";"Assimilator";NA;47;0
"Unit";"Immortal";"Robotics Facility";39;4
"Building";"Assimilator";NA;47;0
"Building";"Pylon";NA;47;0
"Building";"Gateway";NA;52;0
"Building";"Gateway";NA;52;0
"Building";"Gateway";NA;52;0
"Building";"Pylon";NA;56;0
"Building";"Gateway";NA;52;0
"Unit";"Observer";"Robotics Facility";56;1
"Building";"Gateway";NA;53;0
"Unit";"Zealot";"Gateway";58;2
"Unit";"Zealot";"Gateway";58;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Zealot";"Gateway";62;2
"Unit";"Observer";"Robotics Facility";57;1
"Upgrade";"Charge";"TwilightCouncil";53;0
"Building";"DarkShrine";NA;53;0
"Unit";"Sentry";"Gateway";73;2
"Building";"DarkTemplar";NA;78;0
"Building";"DarkTemplar";NA;78;0
"Unit";"Zealot";"Gateway";78;2
"Unit";"Zealot";"Gateway";78;2
"Unit";"Zealot";"Gateway";78;2
"Unit";"Zealot";"Gateway";78;2
"Unit";"Zealot";"Gateway";78;2
"Building";"Pylon";NA;76;0
"Unit";"Archon";"High Templar";78;0
"Building";"Nexus";NA;74;0
"Unit";"Stalker";"Gateway";89;2
"Unit";"Stalker";"Gateway";89;2
"Unit";"Stalker";"Gateway";89;2
"Unit";"Stalker";"Gateway";89;2
"Building";"DarkTemplar";NA;89;0
"Building";"DarkTemplar";NA;89;0
"Building";"DarkTemplar";NA;89;0
"Building";"Forge";NA;89;0
"Building";"Gateway";NA;89;0
"Building";"Gateway";NA;89;0
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";100;2
"Unit";"Zealot";"Gateway";100;2
"Building";"Assimilator";NA;97;0
"Building";"Assimilator";NA;97;0
"Building";"Pylon";NA;100;0
"Building";"Pylon";NA;100;0
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Zealot";"Gateway";110;2
"Unit";"Immortal";"Robotics Facility";97;4
"Building";"TemplarArchive";NA;100;0
"Building";"DarkTemplar";NA;123;0
"Building";"PhotonCannon";NA;108;0
"Unit";"Archon";"High Templar";123;0
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";127;2
"Unit";"Archon";"High Templar";127;0
"Building";"HighTemplar";NA;133;0
"Building";"HighTemplar";NA;133;0
"Building";"HighTemplar";NA;133;0
"Building";"HighTemplar";NA;133;0
"Building";"HighTemplar";NA;133;0
