"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;14;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;19;0
"Unit";"Adept";"Gateway";23;2
"Building";"Stargate";NA;22;0
"Building";"Pylon";NA;28;0
"Unit";"Oracle";"Stargate";28;3
"Unit";"Oracle";"Stargate";35;3
"Building";"Pylon";NA;41;0
"Building";"Gateway";NA;35;0
"Building";"Gateway";NA;35;0
"Unit";"Adept";"Gateway";51;2
"Unit";"Adept";"Gateway";51;2
"Building";"Assimilator";NA;49;0
"Building";"Assimilator";NA;49;0
"Unit";"Adept";"Gateway";57;2
"Building";"RoboticsFacility";NA;47;0
"Building";"Pylon";NA;61;0
"Unit";"Observer";"Robotics Facility";61;1
"Building";"Pylon";NA;64;0
"Building";"Pylon";NA;64;0
"Unit";"Stalker";"Gateway";67;2
"Unit";"Stalker";"Gateway";67;2
"Unit";"Stalker";"Gateway";67;2
"Building";"RoboticsBay";NA;62;0
"Building";"Nexus";NA;53;0
"Building";"Pylon";NA;73;0
"Building";"Gateway";NA;64;0
"Building";"Gateway";NA;65;0
"Unit";"Sentry";"Gateway";83;2
"Unit";"Colossus";"Robotics Facility";67;6
"Unit";"Sentry";"Gateway";93;2
"Building";"Pylon";NA;83;0
"Building";"TwilightCouncil";NA;78;0
"Unit";"Stalker";"Gateway";95;2
"Unit";"Stalker";"Gateway";95;2
"Unit";"Sentry";"Gateway";97;2
"Building";"Forge";NA;83;0
"Building";"Pylon";NA;95;0
"Building";"Pylon";NA;95;0
"Unit";"Adept";"Gateway";107;2
"Unit";"Adept";"Gateway";107;2
"Unit";"Colossus";"Robotics Facility";81;6
"Building";"Assimilator";NA;104;0
"Unit";"Adept";"Gateway";117;2
"Building";"Pylon";NA;104;0
"Unit";"Zealot";"Gateway";118;2
"Unit";"Zealot";"Gateway";118;2
"Building";"Assimilator";NA;104;0
"Building";"Pylon";NA;117;0
"Unit";"Zealot";"Gateway";126;2
"Upgrade";"ExtendedThermalLance";"RoboticsBay";83;0
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Zealot";"Gateway";126;2
"Unit";"Colossus";"Robotics Facility";104;6
"Building";"Pylon";NA;136;0
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";142;2
