"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;15;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;19;0
"Building";"TwilightCouncil";NA;23;0
"Unit";"Stalker";"Gateway";24;2
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";38;2
"Building";"ShieldBattery";NA;40;0
"Building";"Gateway";NA;37;0
"Building";"Gateway";NA;37;0
"Building";"Assimilator";NA;45;0
"Unit";"Stalker";"Gateway";49;2
"Building";"Pylon";NA;47;0
"Building";"RoboticsFacility";NA;41;0
"Unit";"Stalker";"Gateway";51;2
"Unit";"Stalker";"Gateway";51;2
"Unit";"Observer";"Robotics Facility";51;1
"Building";"Pylon";NA;57;0
"Unit";"Observer";"Robotics Facility";57;1
