"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;21;0
"Unit";"Adept";"Gateway";23;2
"Building";"RoboticsFacility";NA;24;0
"Building";"Pylon";NA;27;0
"Unit";"Observer";"Robotics Facility";28;1
"Building";"Stargate";NA;27;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Observer";"Robotics Facility";29;1
"Building";"Nexus";NA;24;0
"Unit";"Phoenix";"Stargate";33;2
"Unit";"Observer";"Robotics Facility";35;1
"Building";"Pylon";NA;43;0
"Building";"Assimilator";NA;44;0
"Building";"Assimilator";NA;45;0
"Building";"ShieldBattery";NA;45;0
"Building";"RoboticsBay";NA;44;0
"Building";"Nexus";NA;42;0
"Building";"Pylon";NA;50;0
"Building";"RoboticsFacility";NA;48;0
"Building";"Pylon";NA;52;0
"Unit";"Disruptor";"Robotics Facility";50;3
"Building";"ShieldBattery";NA;52;0
"Unit";"Stalker";"Gateway";52;2
"Building";"ShieldBattery";NA;52;0
"Unit";"Disruptor";"Robotics Facility";52;3
"Unit";"Disruptor";"Robotics Facility";52;3
"Unit";"Stalker";"Gateway";63;2
"Building";"Pylon";NA;60;0
"Unit";"Disruptor";"Robotics Facility";60;3
"Building";"Gateway";NA;60;0
"Unit";"Stalker";"Gateway";68;2
"Unit";"Disruptor";"Robotics Facility";63;3
"Building";"Gateway";NA;60;0
"Building";"Gateway";NA;60;0
"Unit";"Observer";"Robotics Facility";73;1
"Unit";"Phoenix";"Stargate";73;2
"Unit";"Observer";"Robotics Facility";73;1
"Unit";"Phoenix";"Stargate";76;2
"Upgrade";"GraviticDrive";"RoboticsBay";80;0
"Unit";"Phoenix";"Stargate";83;2
"Building";"Pylon";NA;87;0
"Building";"Assimilator";NA;87;0
"Unit";"Phoenix";"Stargate";87;2
"Building";"Assimilator";NA;87;0
"Building";"Forge";NA;87;0
"Building";"Forge";NA;87;0
"Building";"Pylon";NA;92;0
"Unit";"Immortal";"Robotics Facility";87;4
"Unit";"Immortal";"Robotics Facility";87;4
"Building";"Pylon";NA;92;0
"Building";"Pylon";NA;93;0
"Building";"Pylon";NA;95;0
"Building";"Pylon";NA;103;0
"Unit";"Immortal";"Robotics Facility";103;4
"Unit";"Immortal";"Robotics Facility";103;4
"Building";"Nexus";NA;92;0
"Building";"FleetBeacon";NA;103;0
"Building";"Stargate";NA;103;0
"Unit";"Observer";"Robotics Facility";106;1
"Unit";"Observer";"Robotics Facility";106;1
"Unit";"Phoenix";"Stargate";117;2
"Building";"Assimilator";NA;119;0
"Building";"Assimilator";NA;121;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";103;0
"Upgrade";"ProtossGroundArmorsLevel1";"Forge";103;0
"Building";"PhotonCannon";NA;121;0
"Building";"PhotonCannon";NA;121;0
"Building";"Stargate";NA;119;0
"Building";"PhotonCannon";NA;121;0
"Building";"Stargate";NA;119;0
"Building";"ShieldBattery";NA;121;0
"Building";"ShieldBattery";NA;121;0
"Unit";"Tempest";"Stargate";121;4
"Unit";"Tempest";"Stargate";121;4
"Building";"TwilightCouncil";NA;125;0
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";119;0
"Unit";"Disruptor";"Robotics Facility";125;3
"Unit";"Disruptor";"Robotics Facility";125;3
"Unit";"Tempest";"Stargate";125;4
"Unit";"Tempest";"Stargate";125;4
"Building";"Pylon";NA;139;0
"Building";"Pylon";NA;139;0
"Building";"Pylon";NA;142;0
"Building";"Pylon";NA;142;0
"Unit";"Tempest";"Stargate";136;4
"Unit";"Tempest";"Stargate";136;4
"Building";"CyberneticsCore";NA;142;0
"Building";"Pylon";NA;158;0
"Building";"Pylon";NA;158;0
"Building";"Assimilator";NA;158;0
"Unit";"Tempest";"Stargate";154;4
"Unit";"Tempest";"Stargate";158;4
"Building";"Assimilator";NA;158;0
"Building";"Pylon";NA;158;0
"Unit";"Phoenix";"Stargate";158;2
"Unit";"Phoenix";"Stargate";158;2
"Upgrade";"ProtossAirWeaponsLevel2";"CyberneticsCore";142;0
"Building";"PhotonCannon";NA;166;0
"Building";"PhotonCannon";NA;166;0
"Unit";"Phoenix";"Stargate";166;2
"Unit";"Phoenix";"Stargate";166;2
"Unit";"Stalker";"Gateway";170;2
"Unit";"Stalker";"Gateway";170;2
"Unit";"Stalker";"Gateway";170;2
"Building";"PhotonCannon";NA;166;0
"Unit";"Stalker";"Gateway";170;2
"Building";"ShieldBattery";NA;166;0
"Building";"ShieldBattery";NA;166;0
"Unit";"Phoenix";"Stargate";170;2
"Unit";"Phoenix";"Stargate";170;2
"Building";"Nexus";NA;158;0
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";150;0
"Upgrade";"ProtossGroundArmorsLevel2";"Forge";150;0
"Building";"Stargate";NA;170;0
"Building";"Stargate";NA;170;0
"Upgrade";"ProtossAirArmorsLevel1";"CyberneticsCore";158;0
"Unit";"Phoenix";"Stargate";186;2
"Unit";"Phoenix";"Stargate";186;2
"Unit";"Phoenix";"Stargate";186;2
