"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;20;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;19;0
"Unit";"Stalker";"Gateway";24;2
"Building";"RoboticsFacility";NA;26;0
"Unit";"Stalker";"Gateway";32;2
"Building";"TwilightCouncil";NA;34;0
"Building";"Pylon";NA;41;0
"Unit";"Immortal";"Robotics Facility";36;4
"Unit";"Adept";"Gateway";40;2
"Unit";"Sentry";"Gateway";48;2
"Unit";"Immortal";"Robotics Facility";42;4
"Building";"Gateway";NA;42;0
"Building";"Gateway";NA;42;0
"Building";"Pylon";NA;54;0
"Building";"Pylon";NA;54;0
"Building";"Gateway";NA;48;0
"Unit";"Adept";"Gateway";54;2
"Unit";"Adept";"Gateway";54;2
"Unit";"Adept";"Gateway";54;2
"Building";"Pylon";NA;54;0
"Building";"Gateway";NA;48;0
"Building";"Gateway";NA;50;0
"Unit";"Observer";"Robotics Facility";60;1
"Unit";"Adept";"Gateway";60;2
"Unit";"Adept";"Gateway";60;2
"Unit";"Adept";"Gateway";60;2
"Unit";"Adept";"Gateway";60;2
"Unit";"Adept";"Gateway";60;2
"Unit";"Adept";"Gateway";60;2
"Building";"Pylon";NA;60;0
"Unit";"Stalker";"Gateway";77;2
"Unit";"Stalker";"Gateway";77;2
"Unit";"Stalker";"Gateway";77;2
"Unit";"Stalker";"Gateway";77;2
"Unit";"Stalker";"Gateway";77;2
