"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;14;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;17;0
"Building";"Pylon";NA;18;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Zealot";"Gateway";20;2
"Building";"Gateway";NA;20;0
"Unit";"Stalker";"Gateway";21;2
"Building";"Pylon";NA;28;0
"Unit";"Stalker";"Gateway";25;2
"Unit";"Adept";"Gateway";28;2
"Unit";"Adept";"Gateway";30;2
"Unit";"Stalker";"Gateway";35;2
"Building";"ShieldBattery";NA;36;0
