"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Building";"Nexus";NA;19;0
"Building";"TwilightCouncil";NA;23;0
"Unit";"Stalker";"Gateway";26;2
"Building";"Pylon";NA;34;0
"Unit";"Stalker";"Gateway";34;2
"Building";"Pylon";NA;43;0
"Building";"Assimilator";NA;45;0
"Unit";"Stalker";"Gateway";41;2
"Unit";"Stalker";"Gateway";52;2
"Building";"Gateway";NA;47;0
"Building";"Gateway";NA;47;0
"Unit";"Stalker";"Gateway";57;2
"Building";"RoboticsFacility";NA;48;0
"Building";"Pylon";NA;55;0
"Unit";"Stalker";"Gateway";60;2
"Unit";"Stalker";"Gateway";62;2
"Unit";"Observer";"Robotics Facility";56;1
"Building";"ShieldBattery";NA;60;0
"Unit";"Stalker";"Gateway";68;2
"Unit";"Observer";"Robotics Facility";65;1
"Building";"Pylon";NA;68;0
"Unit";"Stalker";"Gateway";72;2
"Unit";"Stalker";"Gateway";72;2
"Building";"Nexus";NA;54;0
"Building";"Forge";NA;68;0
"Building";"Forge";NA;68;0
"Building";"Pylon";NA;72;0
"Unit";"Sentry";"Gateway";79;2
"Building";"Pylon";NA;77;0
"Building";"Pylon";NA;77;0
"Building";"Pylon";NA;84;0
"Building";"Assimilator";NA;84;0
"Unit";"Immortal";"Robotics Facility";77;4
"Building";"Assimilator";NA;84;0
"Unit";"Zealot";"Gateway";92;2
"Unit";"Zealot";"Gateway";92;2
"Unit";"Zealot";"Gateway";93;2
"Upgrade";"Charge";"TwilightCouncil";78;0
"Building";"Gateway";NA;86;0
"Building";"Gateway";NA;86;0
"Building";"Assimilator";NA;103;0
"Building";"Pylon";NA;103;0
"Unit";"Immortal";"Robotics Facility";99;4
"Building";"Stargate";NA;99;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";86;0
"Building";"Pylon";NA;106;0
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Upgrade";"ProtossGroundArmorsLevel1";"Forge";93;0
"Building";"Gateway";NA;106;0
"Building";"Gateway";NA;106;0
"Unit";"Immortal";"Robotics Facility";109;4
"Building";"ShieldBattery";NA;113;0
"Building";"Stargate";NA;109;0
"Building";"FleetBeacon";NA;113;0
"Building";"Stargate";NA;113;0
"Building";"Nexus";NA;103;0
"Building";"Assimilator";NA;117;0
"Building";"Pylon";NA;117;0
"Building";"Assimilator";NA;117;0
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Unit";"Zealot";"Gateway";124;2
"Building";"Gateway";NA;117;0
"Unit";"Zealot";"Gateway";134;2
"Unit";"Zealot";"Gateway";134;2
"Unit";"Zealot";"Gateway";134;2
"Unit";"Zealot";"Gateway";134;2
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";113;0
"Building";"Pylon";NA;134;0
"Unit";"Phoenix";"Stargate";134;2
"Building";"Gateway";NA;124;0
"Building";"PhotonCannon";NA;134;0
"Building";"PhotonCannon";NA;134;0
"Building";"PhotonCannon";NA;134;0
"Unit";"Carrier";"Stargate";117;6
"Unit";"Carrier";"Stargate";121;6
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Zealot";"Gateway";156;2
"Unit";"Phoenix";"Stargate";144;2
"Unit";"Carrier";"Stargate";134;6
"Unit";"Stalker";"Gateway";178;2
"Unit";"Stalker";"Gateway";178;2
"Unit";"Zealot";"Gateway";178;2
"Unit";"Zealot";"Gateway";178;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";134;0
"Building";"Pylon";NA;186;0
"Unit";"Carrier";"Stargate";142;6
"Building";"Pylon";NA;186;0
"Unit";"Zealot";"Gateway";186;2
"Unit";"Zealot";"Gateway";186;2
"Unit";"Zealot";"Gateway";186;2
"Unit";"Carrier";"Stargate";150;6
"Unit";"Observer";"Robotics Facility";186;1
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Unit";"Zealot";"Gateway";198;2
"Building";"Stargate";NA;186;0
"Building";"Stargate";NA;186;0
"Building";"TemplarArchive";NA;192;0
"Unit";"Zealot";"Gateway";217;2
"Unit";"Zealot";"Gateway";217;2
"Unit";"Zealot";"Gateway";217;2
"Unit";"Carrier";"Stargate";172;6
"Building";"HighTemplar";NA;223;0
"Building";"HighTemplar";NA;223;0
"Building";"HighTemplar";NA;223;0
"Building";"HighTemplar";NA;229;0
"Building";"HighTemplar";NA;229;0
"Unit";"Sentry";"Gateway";229;2
"Unit";"Archon";"High Templar";229;0
"Unit";"Archon";"High Templar";229;0
"Unit";"Carrier";"Stargate";186;6
"Building";"Pylon";NA;231;0
