"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Pylon";NA;13;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;15;0
"Building";"Assimilator";NA;20;0
"Building";"Pylon";NA;21;0
"Building";"CyberneticsCore";NA;20;0
"Unit";"Adept";"Gateway";22;2
"Building";"Nexus";NA;20;0
"Unit";"Stalker";"Gateway";24;2
"Building";"Pylon";NA;34;0
"Unit";"Stalker";"Gateway";34;2
"Building";"RoboticsFacility";NA;35;0
"Building";"ShieldBattery";NA;41;0
"Unit";"Stalker";"Gateway";39;2
"Unit";"Observer";"Robotics Facility";45;1
"Building";"Assimilator";NA;49;0
"Building";"Pylon";NA;52;0
"Building";"Assimilator";NA;52;0
"Building";"Gateway";NA;45;0
"Building";"Pylon";NA;52;0
"Building";"Gateway";NA;45;0
"Unit";"Immortal";"Robotics Facility";49;4
"Building";"Pylon";NA;53;0
"Building";"RoboticsBay";NA;48;0
"Unit";"Sentry";"Gateway";57;2
"Unit";"Stalker";"Gateway";62;2
"Unit";"Stalker";"Gateway";62;2
"Unit";"Adept";"Gateway";62;2
"Unit";"Disruptor";"Robotics Facility";61;3
"Upgrade";"GraviticDrive";"RoboticsBay";61;0
"Building";"Gateway";NA;62;0
"Building";"Gateway";NA;62;0
"Building";"Pylon";NA;68;0
"Unit";"Adept";"Gateway";71;2
"Unit";"Adept";"Gateway";71;2
"Building";"Gateway";NA;62;0
"Unit";"Adept";"Gateway";71;2
"Building";"Pylon";NA;71;0
"Building";"Pylon";NA;71;0
"Building";"Gateway";NA;62;0
"Building";"Gateway";NA;62;0
"Unit";"Disruptor";"Robotics Facility";62;3
"Unit";"Stalker";"Gateway";80;2
"Unit";"Stalker";"Gateway";80;2
"Unit";"Stalker";"Gateway";80;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";80;2
"Building";"Pylon";NA;77;0
"Unit";"Observer";"Robotics Facility";77;1
"Unit";"Adept";"Gateway";91;2
"Unit";"Adept";"Gateway";91;2
"Unit";"Adept";"Gateway";91;2
"Unit";"Disruptor";"Robotics Facility";80;3
"Unit";"Phoenix";"Stargate";91;2
"Building";"Pylon";NA;97;0
"Building";"Pylon";NA;97;0
"Building";"Pylon";NA;102;0
"Unit";"Disruptor";"Robotics Facility";97;3
"Unit";"Adept";"Gateway";102;2
"Unit";"Adept";"Gateway";102;2
"Unit";"Adept";"Gateway";102;2
"Unit";"Stalker";"Gateway";102;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Stalker";"Gateway";113;2
"Unit";"Disruptor";"Robotics Facility";102;3
"Building";"Nexus";NA;102;0
"Unit";"Stalker";"Gateway";128;2
"Unit";"Adept";"Gateway";128;2
"Building";"Forge";NA;128;0
"Unit";"Sentry";"Gateway";134;2
"Unit";"Adept";"Gateway";134;2
"Unit";"Adept";"Gateway";134;2
"Unit";"Adept";"Gateway";134;2
"Unit";"Disruptor";"Robotics Facility";128;3
"Building";"TwilightCouncil";NA;132;0
"Unit";"Adept";"Gateway";146;2
"Unit";"Adept";"Gateway";146;2
"Building";"Assimilator";NA;153;0
"Building";"Assimilator";NA;153;0
"Unit";"Disruptor";"Robotics Facility";153;3
