"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";19;1
"Unit";"Marine";"Barracks";19;1
"Building";"Bunker";NA;19;0
"Unit";"Marine";"Barracks";21;1
"Unit";"SCV";"Command Center";22;1
"Building";"SupplyDepot";NA;22;0
"Building";"SupplyDepot";NA;22;0
"Building";"Factory";NA;22;0
"Building";"SupplyDepot";NA;23;0
"Unit";"SCV";"Command Center";23;1
"Building";"BarracksReactor";NA;23;0
"Building";"EngineeringBay";NA;23;0
"Unit";"SCV";"Command Center";24;1
"Building";"Starport";NA;23;0
"Unit";"Hellion";"Factory";24;2
"Unit";"Marine";"Barracks";24;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Cyclone";"Factory";24;3
"Unit";"SCV";"Command Center";28;1
"Unit";"SCV";"Command Center";32;1
"Building";"SupplyDepot";NA;29;0
"Unit";"Hellion";"Factory";32;2
"Unit";"Hellion";"Factory";32;2
"Unit";"SCV";"Command Center";33;1
"Building";"Factory";NA;28;0
"Unit";"SCV";"Command Center";38;1
"Building";"StarportTechLab";NA;39;0
"Building";"SupplyDepot";NA;39;0
"Unit";"SCV";"Command Center";39;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Hellion";"Factory";40;2
"Unit";"Cyclone";"Factory";41;3
"Unit";"SCV";"Command Center";44;1
"Unit";"Marine";"Barracks";44;1
"Building";"Refinery";NA;41;0
"Unit";"Hellion";"Factory";42;2
"Building";"EngineeringBay";NA;41;0
"Unit";"Hellion";"Factory";49;2
"Building";"SupplyDepot";NA;53;0
"Building";"SupplyDepot";NA;53;0
"Unit";"SCV";"Command Center";53;1
"Unit";"SCV";"Command Center";54;1
"Unit";"Hellion";"Factory";53;2
"Unit";"SCV";"Command Center";54;1
"Unit";"Cyclone";"Factory";54;3
"Unit";"Hellion";"Factory";55;2
"Building";"SupplyDepot";NA;57;0
"Building";"CommandCenter";NA;53;0
"Unit";"Hellion";"Factory";61;2
"Building";"BarracksReactor";NA;57;0
"Unit";"SCV";"Command Center";63;1
"Unit";"Cyclone";"Factory";63;3
"Unit";"Hellion";"Factory";63;2
