"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Refinery";NA;16;0
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Marine";"Barracks";18;1
"Unit";"SCV";"Command Center";20;1
"Building";"SupplyDepot";NA;20;0
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Building";"FactoryTechLab";NA;22;0
"Unit";"SCV";"Command Center";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"Marine";"Barracks";22;1
"Unit";"SCV";"Command Center";23;1
"Building";"SupplyDepot";NA;23;0
"Building";"Starport";NA;22;0
"Unit";"SCV";"Command Center";27;1
"Building";"SupplyDepot";NA;26;0
"Unit";"Marine";"Barracks";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"Medivac";"Starport";27;2
"Unit";"Marine";"Barracks";28;1
"Unit";"Marine";"Barracks";29;1
"Unit";"SCV";"Command Center";30;1
"Building";"SupplyDepot";NA;30;0
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";33;1
"Building";"SupplyDepot";NA;35;0
"Unit";"SCV";"Command Center";37;1
"Unit";"Hellion";"Factory";35;2
"Unit";"Marine";"Barracks";35;1
"Unit";"SCV";"Command Center";37;1
"Unit";"Liberator";"Starport";34;3
"Unit";"Marine";"Barracks";37;1
"Unit";"Marine";"Barracks";40;1
"Unit";"SCV";"Command Center";41;1
"Unit";"Marine";"Barracks";45;1
"Unit";"SCV";"Command Center";47;1
"Unit";"Marine";"Barracks";46;1
"Building";"SupplyDepot";NA;46;0
"Unit";"SCV";"Command Center";49;1
"Unit";"SCV";"Command Center";51;1
"Building";"SupplyDepot";NA;51;0
"Unit";"SCV";"Command Center";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Marine";"Barracks";52;1
"Unit";"Liberator";"Starport";49;3
"Unit";"SCV";"Command Center";56;1
"Unit";"Marine";"Barracks";54;1
"Unit";"Marine";"Barracks";55;1
"Unit";"SCV";"Command Center";60;1
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";61;1
"Building";"Bunker";NA;59;0
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";65;1
"Unit";"SCV";"Command Center";66;1
"Unit";"Liberator";"Starport";62;3
"Unit";"SCV";"Command Center";67;1
"Unit";"Marine";"Barracks";67;1
"Unit";"Marine";"Barracks";67;1
"Unit";"SCV";"Command Center";71;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";74;1
"Unit";"Marine";"Barracks";77;1
"Unit";"SCV";"Command Center";78;1
"Unit";"Marine";"Barracks";78;1
