"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Unit";"SCV";"Command Center";17;1
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Building";"Refinery";NA;19;0
"Building";"SupplyDepot";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;19;0
"Unit";"SCV";"Command Center";20;1
"Building";"BarracksReactor";NA;20;0
"Unit";"SCV";"Command Center";21;1
"Unit";"SCV";"Command Center";23;1
"Unit";"Cyclone";"Factory";23;3
"Unit";"SCV";"Command Center";23;1
"Unit";"Cyclone";"Factory";23;3
"Building";"SupplyDepot";NA;23;0
"Unit";"SCV";"Command Center";31;1
"Building";"CommandCenter";NA;21;0
"Unit";"Hellion";"Factory";31;2
"Unit";"Hellion";"Factory";31;2
"Unit";"SCV";"Command Center";31;1
"Building";"BarracksTechLab";NA;31;0
"Unit";"SCV";"Command Center";37;1
"Building";"Factory";NA;32;0
"Building";"Starport";NA;37;0
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";38;1
"Unit";"SCV";"Command Center";40;1
"Unit";"SCV";"Command Center";40;1
"Unit";"Marine";"Barracks";40;1
"Building";"SupplyDepot";NA;40;0
"Building";"Bunker";NA;40;0
"Unit";"SCV";"Command Center";40;1
"Building";"Armory";NA;38;0
"Unit";"Marine";"Barracks";42;1
"Unit";"SCV";"Command Center";44;1
"Building";"StarportReactor";NA;40;0
"Building";"EngineeringBay";NA;41;0
"Unit";"SCV";"Command Center";44;1
"Unit";"SCV";"Command Center";46;1
"Unit";"Marine";"Barracks";44;1
"Building";"MissileTurret";NA;46;0
"Building";"Refinery";NA;46;0
"Building";"Refinery";NA;46;0
