"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Refinery";NA;15;0
"Building";"Barracks";NA;16;0
"Unit";"Reaper";"Barracks";19;1
"Building";"Factory";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Building";"Bunker";NA;23;0
"Building";"Refinery";NA;23;0
"Unit";"Marine";"Barracks";24;1
"Unit";"Hellion";"Factory";26;2
"Building";"Starport";NA;28;0
"Unit";"Marine";"Barracks";29;1
"Unit";"Hellion";"Factory";30;2
"Building";"StarportTechLab";NA;34;0
"Unit";"Hellion";"Factory";34;2
"Building";"BarracksReactor";NA;37;0
"Unit";"Banshee";"Starport";38;3
"Unit";"Cyclone";"Factory";41;3
"Building";"CommandCenter";NA;44;0
"Unit";"Marine";"Barracks";44;1
"Unit";"Marine";"Barracks";45;1
"Unit";"Banshee";"Starport";47;3
"Building";"CommandCenter";NA;52;0
"Building";"FactoryTechLab";NA;52;0
"Unit";"Marine";"Barracks";53;1
"Unit";"Marine";"Barracks";54;1
"Unit";"Raven";"Starport";56;2
"Building";"Barracks";NA;60;0
"Building";"Barracks";NA;60;0
"Unit";"Marine";"Barracks";60;1
"Unit";"Marine";"Barracks";61;1
"Building";"EngineeringBay";NA;68;0
"Unit";"Marine";"Barracks";68;1
"Building";"EngineeringBay";NA;69;0
"Building";"StarportReactor";NA;69;0
"Building";"BarracksReactor";NA;70;0
"Building";"Refinery";NA;73;0
"Building";"Refinery";NA;73;0
"Unit";"Marine";"Barracks";73;1
"Building";"Bunker";NA;77;0
"Unit";"Marine";"Barracks";77;1
"Unit";"Marine";"Barracks";79;1
"Upgrade";"Stimpack";"TechLab";80;0
"Unit";"Marine";"Barracks";83;1
"Unit";"Marine";"Barracks";86;1
"Unit";"Marine";"Barracks";87;1
"Unit";"Marine";"Barracks";88;1
"Unit";"Medivac";"Starport";90;2
"Unit";"Marine";"Barracks";92;1
"Unit";"Marine";"Barracks";93;1
"Unit";"Medivac";"Starport";94;2
"Unit";"Marine";"Barracks";96;1
"Upgrade";"TerranInfantryWeaponsLevel1";"EngineeringBay";97;0
"Unit";"Marine";"Barracks";97;1
"Unit";"Marine";"Barracks";98;1
"Building";"Refinery";NA;99;0
"Building";"Refinery";NA;99;0
"Unit";"Marine";"Barracks";99;1
"Building";"Armory";NA;100;0
"Unit";"Marine";"Barracks";100;1
"Unit";"Marine";"Barracks";101;1
"Unit";"Marine";"Barracks";102;1
"Unit";"Marine";"Barracks";103;1
"Unit";"Marine";"Barracks";104;1
"Unit";"Medivac";"Starport";107;2
"Unit";"Marine";"Barracks";109;1
"Unit";"Marine";"Barracks";110;1
"Unit";"Marine";"Barracks";112;1
"Unit";"Marine";"Barracks";114;1
"Building";"Barracks";NA;115;0
"Building";"Barracks";NA;115;0
"Unit";"Marine";"Barracks";115;1
"Unit";"Marine";"Barracks";116;1
"Unit";"Marine";"Barracks";117;1
"Unit";"Medivac";"Starport";118;2
"Unit";"Marine";"Barracks";120;1
"Unit";"Marine";"Barracks";121;1
"Building";"MissileTurret";NA;122;0
"Building";"SensorTower";NA;122;0
"Unit";"Marine";"Barracks";122;1
"Unit";"Marine";"Barracks";123;1
"Unit";"Marine";"Barracks";124;1
"Unit";"Medivac";"Starport";125;2
"Unit";"Marine";"Barracks";130;1
"Unit";"Marine";"Barracks";131;1
"Unit";"Medivac";"Starport";132;2
"Building";"BarracksReactor";NA;137;0
"Building";"BarracksReactor";NA;137;0
"Unit";"Marine";"Barracks";138;1
"Unit";"Marine";"Barracks";139;1
"Unit";"Marine";"Barracks";140;1
"Unit";"Medivac";"Starport";141;2
"Unit";"Marine";"Barracks";146;1
"Unit";"Marine";"Barracks";147;1
"Unit";"Marine";"Barracks";148;1
"Unit";"Marine";"Barracks";149;1
"Unit";"Marine";"Barracks";150;1
"Unit";"Marine";"Barracks";151;1
"Unit";"Medivac";"Starport";152;2
"Unit";"Marine";"Barracks";154;1
"Upgrade";"TerranInfantryWeaponsLevel2";"EngineeringBay";158;0
"Unit";"Marine";"Barracks";158;1
