"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Nexus";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Assimilator";NA;21;0
"Building";"Pylon";NA;22;0
"Unit";"Adept";"Gateway";23;2
"Building";"TwilightCouncil";NA;28;0
"Unit";"Adept";"Gateway";28;2
"Unit";"Adept";"Gateway";34;2
"Building";"Gateway";NA;37;0
"Building";"Gateway";NA;37;0
"Building";"Pylon";NA;39;0
"Unit";"Adept";"Gateway";40;2
"Building";"Pylon";NA;44;0
"Building";"RoboticsFacility";NA;47;0
"Unit";"Adept";"Gateway";48;2
"Unit";"Adept";"Gateway";50;2
"Unit";"Adept";"Gateway";52;2
"Building";"Pylon";NA;55;0
"Unit";"Adept";"Gateway";55;2
"Unit";"Adept";"Gateway";57;2
"Unit";"Adept";"Gateway";59;2
"Building";"Nexus";NA;62;0
"Building";"Pylon";NA;63;0
"Building";"Pylon";NA;65;0
"Unit";"Sentry";"Gateway";65;2
"Unit";"Sentry";"Gateway";67;2
"Unit";"Sentry";"Gateway";69;2
"Building";"Assimilator";NA;72;0
"Building";"Assimilator";NA;72;0
"Unit";"Immortal";"Robotics Facility";75;4
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";82;2
"Unit";"Adept";"Gateway";84;2
"Unit";"Adept";"Gateway";90;2
"Unit";"Adept";"Gateway";92;2
"Unit";"Adept";"Gateway";94;2
"Upgrade";"SprayProtoss";NA;97;0
"Upgrade";"SprayProtoss";NA;97;0
"Upgrade";"WarpGateResearch";NA;97;0
"Upgrade";"AdeptPiercingAttack";NA;97;0
"Upgrade";"SprayProtoss";NA;97;0
"Upgrade";"SprayProtoss";NA;97;0
