"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Unit";"Overlord";"Larva";13;0
"Building";"Hatchery";NA;17;0
"Building";"Extractor";NA;19;0
"Building";"SpawningPool";NA;19;0
"Unit";"Overlord";"Larva";23;0
"Unit";"Queen";"Hatchery";23;2
"Unit";"Queen";"Hatchery";25;2
"Unit";"Zergling";"Larva";27;1
"Unit";"Zergling";"Larva";28;1
"Unit";"Zergling";"Larva";29;1
"Unit";"Zergling";"Larva";30;1
"Unit";"Queen";"Hatchery";36;2
"Unit";"Overlord";"Larva";38;0
"Building";"Extractor";NA;41;0
"Building";"CreepTumorQueen";NA;42;0
"Unit";"Overlord";"Larva";48;0
"Unit";"Queen";"Hatchery";48;2
"Building";"RoachWarren";NA;50;0
"Building";"NydusNetwork";NA;53;0
"Building";"CreepTumor";NA;53;0
"Unit";"Queen";"Hatchery";53;2
"Unit";"Overlord";"Larva";55;0
"Unit";"Overlord";"Larva";55;0
"Unit";"Roach";"Larva";55;2
"Unit";"Roach";"Larva";57;2
"Unit";"Roach";"Larva";59;2
"Unit";"Roach";"Larva";61;2
"Unit";"Roach";"Larva";63;2
"Building";"NydusCanal";NA;65;0
"Unit";"Queen";"Hatchery";65;2
"Unit";"Overlord";"Larva";67;0
"Unit";"Roach";"Larva";67;2
"Unit";"Roach";"Larva";69;2
"Building";"CreepTumor";NA;71;0
"Unit";"Roach";"Larva";71;2
"Unit";"Queen";"Hatchery";73;2
"Building";"NydusCanal";NA;75;0
"Building";"CreepTumorQueen";NA;75;0
"Unit";"Roach";"Larva";75;2
"Unit";"Roach";"Larva";77;2
"Unit";"Queen";"Hatchery";79;2
"Building";"CreepTumorQueen";NA;81;0
"Unit";"Overlord";"Larva";85;0
"Building";"NydusCanal";NA;85;0
"Building";"Hatchery";NA;85;0
"Building";"CreepTumorQueen";NA;85;0
"Building";"Extractor";NA;86;0
"Building";"EvolutionChamber";NA;86;0
"Building";"CreepTumor";NA;86;0
"Building";"CreepTumor";NA;86;0
"Building";"CreepTumorQueen";NA;91;0
"Building";"EvolutionChamber";NA;93;0
"Building";"Extractor";NA;93;0
"Building";"CreepTumorQueen";NA;93;0
"Building";"CreepTumorQueen";NA;93;0
"Unit";"Overlord";"Larva";93;0
"Unit";"Overlord";"Larva";93;0
"Upgrade";"GlialReconstitution";"RoachWarren";93;0
"Unit";"Overlord";"Larva";93;0
"Unit";"Overlord";"Larva";93;0
"Building";"CreepTumor";NA;93;0
"Building";"CreepTumor";NA;98;0
"Building";"SporeCrawler";NA;101;0
"Building";"SporeCrawler";NA;101;0
"Building";"CreepTumorQueen";NA;105;0
"Building";"CreepTumorQueen";NA;105;0
"Building";"CreepTumorQueen";NA;105;0
"Building";"CreepTumorQueen";NA;105;0
"Unit";"Zergling";"Larva";113;1
"Unit";"Zergling";"Larva";114;1
"Building";"CreepTumorQueen";NA;119;0
"Building";"CreepTumorQueen";NA;119;0
"Building";"CreepTumor";NA;119;0
"Building";"Extractor";NA;119;0
"Building";"Extractor";NA;119;0
"Building";"Hatchery";NA;119;0
"Building";"InfestationPit";NA;119;0
"Building";"CreepTumor";NA;129;0
"Building";"CreepTumor";NA;129;0
"Building";"CreepTumor";NA;129;0
"Building";"CreepTumor";NA;129;0
"Unit";"Overlord";"Larva";129;0
"Unit";"Overlord";"Larva";129;0
"Building";"CreepTumor";NA;129;0
"Unit";"Overlord";"Larva";129;0
"Unit";"Overlord";"Larva";129;0
"Unit";"Overlord";"Larva";129;0
"Building";"CreepTumor";NA;129;0
"Building";"Hatchery";NA;129;0
"Building";"CreepTumorQueen";NA;129;0
"Building";"HydraliskDen";NA;131;0
"Building";"CreepTumorQueen";NA;131;0
"Building";"CreepTumor";NA;131;0
"Building";"CreepTumor";NA;131;0
"Building";"CreepTumor";NA;131;0
"Building";"CreepTumor";NA;131;0
"Building";"CreepTumorQueen";NA;135;0
"Building";"CreepTumorQueen";NA;135;0
"Building";"CreepTumorQueen";NA;135;0
"Unit";"Roach";"Larva";135;2
"Unit";"Roach";"Larva";137;2
"Unit";"Roach";"Larva";139;2
"Unit";"Roach";"Larva";141;2
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumor";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"CreepTumor";NA;143;0
"Building";"CreepTumor";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Building";"Extractor";NA;143;0
"Building";"Extractor";NA;143;0
"Building";"CreepTumorQueen";NA;143;0
"Unit";"Hydralisk";"Larva";155;2
"Unit";"Hydralisk";"Larva";157;2
"Unit";"Hydralisk";"Larva";159;2
"Unit";"Hydralisk";"Larva";161;2
"Unit";"Hydralisk";"Larva";163;2
"Building";"CreepTumor";NA;165;0
"Building";"CreepTumor";NA;165;0
"Building";"CreepTumor";NA;165;0
"Building";"Extractor";NA;165;0
"Building";"CreepTumor";NA;165;0
"Building";"SporeCrawler";NA;165;0
"Building";"CreepTumor";NA;165;0
"Building";"CreepTumor";NA;165;0
"Building";"CreepTumor";NA;165;0
"Unit";"Roach";"Larva";165;2
"Unit";"Roach";"Larva";167;2
"Unit";"Roach";"Larva";169;2
"Unit";"Roach";"Larva";171;2
"Unit";"Roach";"Larva";173;2
"Building";"Extractor";NA;175;0
"Unit";"Overlord";"Larva";175;0
"Unit";"Overlord";"Larva";175;0
"Building";"CreepTumor";NA;175;0
"Building";"CreepTumorQueen";NA;175;0
"Building";"CreepTumor";NA;175;0
"Unit";"Overlord";"Larva";175;0
"Unit";"Overlord";"Larva";175;0
"Building";"CreepTumorQueen";NA;175;0
"Unit";"Viper";"Larva";175;3
"Building";"CreepTumorQueen";NA;178;0
"Building";"Spire";NA;178;0
"Building";"CreepTumor";NA;178;0
"Building";"CreepTumor";NA;178;0
"Building";"CreepTumor";NA;178;0
"Unit";"Viper";"Larva";178;3
"Building";"SporeCrawler";NA;196;0
"Unit";"Viper";"Larva";196;3
"Unit";"Viper";"Larva";199;3
"Unit";"Overlord";"Larva";202;0
"Unit";"Roach";"Larva";205;2
"Unit";"Roach";"Larva";207;2
"Unit";"Roach";"Larva";209;2
"Unit";"Roach";"Larva";211;2
"Unit";"Roach";"Larva";213;2
"Unit";"Roach";"Larva";215;2
"Unit";"Roach";"Larva";217;2
"Unit";"Roach";"Larva";219;2
"Unit";"Roach";"Larva";221;2
"Unit";"Roach";"Larva";223;2
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Building";"CreepTumor";NA;225;0
"Unit";"Roach";"Larva";225;2
"Unit";"Roach";"Larva";227;2
"Unit";"Roach";"Larva";229;2
"Unit";"Roach";"Larva";231;2
"Unit";"Roach";"Larva";233;2
"Building";"CreepTumor";NA;235;0
"Building";"CreepTumor";NA;235;0
"Building";"CreepTumor";NA;235;0
"Unit";"Roach";"Larva";235;2
"Unit";"Roach";"Larva";237;2
"Unit";"Roach";"Larva";239;2
"Unit";"Roach";"Larva";241;2
"Unit";"Roach";"Larva";243;2
"Unit";"Roach";"Larva";245;2
"Unit";"Roach";"Larva";247;2
"Unit";"Roach";"Larva";249;2
"Building";"CreepTumor";NA;251;0
"Building";"CreepTumor";NA;251;0
"Building";"CreepTumor";NA;251;0
"Building";"CreepTumor";NA;251;0
"Building";"CreepTumor";NA;251;0
"Building";"SpineCrawler";NA;251;0
"Building";"CreepTumor";NA;251;0
"Building";"CreepTumorQueen";NA;251;0
"Building";"CreepTumorQueen";NA;251;0
"Building";"SpineCrawler";NA;251;0
"Unit";"Hydralisk";"Larva";251;2
"Unit";"Hydralisk";"Larva";253;2
"Unit";"Hydralisk";"Larva";255;2
"Unit";"Hydralisk";"Larva";257;2
"Unit";"Hydralisk";"Larva";259;2
"Unit";"Hydralisk";"Larva";261;2
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"zerglingmovementspeed";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"ZergMissileWeaponsLevel1";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"ZergGroundArmorsLevel1";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"SprayZerg";NA;263;0
"Upgrade";"EvolveGroovedSpines";NA;263;0
"Upgrade";"ZergMissileWeaponsLevel2";NA;263;0
"Upgrade";"EvolveMuscularAugments";NA;263;0
"Upgrade";"ZergGroundArmorsLevel2";NA;263;0
