"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"SpawningPool";NA;17
"Building";"Hatchery";NA;18
"Building";"Extractor";NA;20
"Unit";"Queen";"Hatchery";21
"Unit";"Zergling";"Larva";23
"Unit";"Zergling";"Larva";24
"Unit";"Overlord";"Larva";25
"Unit";"Queen";"Hatchery";27
"Unit";"Queen";"Hatchery";31
"Unit";"Overlord";"Larva";35
"Unit";"Overlord";"Larva";38
"Unit";"Queen";"Hatchery";41
"Building";"CreepTumorQueen";NA;43
"Unit";"Queen";"Hatchery";43
"Unit";"Overlord";"Larva";52
"Unit";"Overlord";"Larva";53
"Unit";"Zergling";"Larva";53
"Unit";"Zergling";"Larva";54
"Building";"CreepTumor";NA;55
"Unit";"Overlord";"Larva";55
"Unit";"Zergling";"Larva";55
"Unit";"Zergling";"Larva";56
"Unit";"Zergling";"Larva";57
"Unit";"Zergling";"Larva";58
"Building";"CreepTumorQueen";NA;59
"Building";"Hatchery";NA;59
"Building";"Extractor";NA;61
"Building";"RoachWarren";NA;61
"Unit";"Zergling";"Larva";63
"Unit";"Zergling";"Larva";64
"Unit";"Zergling";"Larva";65
"Unit";"Zergling";"Larva";66
"Unit";"Overlord";"Larva";70
"Unit";"Overlord";"Larva";70
"Building";"Extractor";NA;70
"Building";"CreepTumorQueen";NA;70
"Building";"Extractor";NA;70
"Unit";"Overlord";"Larva";70
"Unit";"Overlord";"Larva";70
"Unit";"Roach";"Larva";70
"Unit";"Roach";"Larva";72
"Unit";"Roach";"Larva";74
"Building";"CreepTumor";NA;76
"Building";"CreepTumor";NA;76
"Unit";"Roach";"Larva";76
"Unit";"Roach";"Larva";78
"Unit";"Roach";"Larva";80
"Unit";"Roach";"Larva";82
"Unit";"Roach";"Larva";84
"Unit";"Roach";"Larva";86
"Unit";"Roach";"Larva";88
"Unit";"Roach";"Larva";90
"Unit";"Roach";"Larva";92
"Building";"CreepTumorQueen";NA;100
"Building";"CreepTumorQueen";NA;100
"Building";"EvolutionChamber";NA;101
"Building";"EvolutionChamber";NA;103
"Building";"CreepTumor";NA;107
"Unit";"Roach";"Larva";107
"Unit";"Roach";"Larva";109
"Unit";"Roach";"Larva";111
"Building";"CreepTumorQueen";NA;113
"Building";"CreepTumorQueen";NA;113
"Unit";"Roach";"Larva";113
"Unit";"Roach";"Larva";115
"Building";"CreepTumorQueen";NA;117
"Unit";"Roach";"Larva";118
"Unit";"Roach";"Larva";120
"Unit";"Roach";"Larva";122
"Unit";"Overlord";"Larva";124
"Unit";"Overlord";"Larva";124
"Unit";"Overlord";"Larva";124
"Building";"CreepTumor";NA;124
"Building";"CreepTumor";NA;124
"Building";"CreepTumor";NA;124
