"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;14;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";18;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";20;1
"Building";"Refinery";NA;20;0
"Unit";"SCV";"Command Center";20;1
"Building";"Factory";NA;20;0
"Building";"SupplyDepot";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Building";"BarracksReactor";NA;20;0
"Building";"CommandCenter";NA;19;0
"Unit";"SCV";"Command Center";22;1
"Unit";"SCV";"Command Center";23;1
"Unit";"SCV";"Command Center";24;1
"Unit";"Hellion";"Factory";24;2
"Unit";"Hellion";"Factory";24;2
"Building";"Factory";NA;23;0
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";30;1
"Building";"BarracksReactor";NA;24;0
"Unit";"Hellion";"Factory";26;2
"Unit";"Hellion";"Factory";28;2
"Unit";"SCV";"Command Center";30;1
"Building";"SupplyDepot";NA;30;0
"Unit";"SCV";"Command Center";37;1
"Unit";"Hellion";"Factory";36;2
"Unit";"Hellion";"Factory";36;2
"Unit";"SCV";"Command Center";37;1
"Unit";"Hellion";"Factory";37;2
"Building";"SupplyDepot";NA;38;0
"Unit";"Hellion";"Factory";38;2
"Unit";"Hellion";"Factory";45;2
"Unit";"Hellion";"Factory";45;2
"Unit";"Cyclone";"Factory";45;3
"Unit";"SCV";"Command Center";51;1
"Unit";"SCV";"Command Center";51;1
"Building";"BarracksTechLab";NA;47;0
"Unit";"SCV";"Command Center";54;1
"Unit";"SCV";"Command Center";55;1
"Unit";"Cyclone";"Factory";51;3
"Building";"FactoryTechLab";NA;55;0
"Unit";"SCV";"Command Center";56;1
"Building";"Factory";NA;51;0
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";62;1
"Unit";"SCV";"Command Center";64;1
"Unit";"SCV";"Command Center";64;1
"Unit";"SCV";"Command Center";65;1
"Unit";"Hellion";"Factory";64;2
"Unit";"Hellion";"Factory";64;2
"Building";"Refinery";NA;64;0
"Building";"SupplyDepot";NA;64;0
"Building";"Refinery";NA;64;0
"Unit";"SCV";"Command Center";66;1
"Unit";"SCV";"Command Center";67;1
"Building";"SupplyDepot";NA;68;0
"Unit";"Hellion";"Factory";68;2
"Unit";"SCV";"Command Center";72;1
"Unit";"SCV";"Command Center";73;1
"Building";"Factory";NA;66;0
"Unit";"SCV";"Command Center";76;1
"Unit";"SCV";"Command Center";77;1
"Unit";"SCV";"Command Center";78;1
"Unit";"SCV";"Command Center";79;1
"Building";"SupplyDepot";NA;78;0
"Building";"SupplyDepot";NA;78;0
"Unit";"Hellion";"Factory";79;2
"Unit";"Hellion";"Factory";79;2
"Unit";"SCV";"Command Center";80;1
"Building";"Factory";NA;74;0
"Building";"SupplyDepot";NA;82;0
"Unit";"SCV";"Command Center";87;1
"Building";"SupplyDepot";NA;82;0
"Building";"SupplyDepot";NA;82;0
"Building";"FactoryTechLab";NA;87;0
"Unit";"Hellion";"Factory";87;2
"Building";"SupplyDepot";NA;88;0
"Unit";"Hellion";"Factory";88;2
"Building";"Armory";NA;82;0
"Building";"Armory";NA;82;0
"Building";"CommandCenter";NA;80;0
"Unit";"SCV";"Command Center";92;1
"Unit";"SCV";"Command Center";92;1
"Unit";"Hellion";"Factory";90;2
"Unit";"Hellion";"Factory";92;2
"Unit";"Hellion";"Factory";92;2
"Unit";"SCV";"Command Center";100;1
"Unit";"Hellion";"Factory";100;2
"Unit";"Hellion";"Factory";100;2
"Building";"SupplyDepot";NA;100;0
"Building";"SupplyDepot";NA;100;0
"Unit";"Hellion";"Factory";105;2
"Unit";"Hellion";"Factory";105;2
"Unit";"SCV";"Command Center";105;1
"Unit";"Hellion";"Factory";105;2
"Unit";"Hellion";"Factory";110;2
"Upgrade";"TerranVehicleWeaponsLevel1";"Armory";100;0
"Upgrade";"TerranVehicleAndShipArmorsLevel1";"Armory";100;0
"Unit";"Hellion";"Factory";112;2
"Building";"EngineeringBay";NA;112;0
"Unit";"SCV";"Command Center";116;1
"Unit";"Hellion";"Factory";116;2
"Unit";"Hellion";"Factory";116;2
"Unit";"Hellion";"Factory";116;2
"Unit";"SCV";"Command Center";116;1
"Unit";"Hellion";"Factory";116;2
"Building";"SupplyDepot";NA;116;0
"Building";"SupplyDepot";NA;116;0
"Unit";"Hellion";"Factory";117;2
"Unit";"Hellion";"Factory";119;2
"Unit";"SCV";"Command Center";126;1
"Unit";"SCV";"Command Center";126;1
"Building";"SensorTower";NA;126;0
"Building";"Refinery";NA;126;0
"Building";"Refinery";NA;126;0
"Unit";"Hellion";"Factory";130;2
"Unit";"Hellion";"Factory";130;2
"Unit";"Hellion";"Factory";130;2
"Unit";"SCV";"Command Center";132;1
"Unit";"SCV";"Command Center";132;1
"Building";"SupplyDepot";NA;132;0
"Unit";"Hellion";"Factory";140;2
"Unit";"Hellion";"Factory";140;2
"Unit";"Hellion";"Factory";140;2
"Building";"SupplyDepot";NA;140;0
"Building";"SupplyDepot";NA;140;0
"Building";"SupplyDepot";NA;140;0
