"type";"unit_name";"on_building";"total_supply";"supply"
"Building";"Refinery";NA;14;0
"Building";"Barracks";NA;15;0
"Unit";"Marine";"Barracks";19;1
"Unit";"Marine";"Barracks";20;1
"Building";"Bunker";NA;19;0
"Building";"Factory";NA;19;0
"Building";"Refinery";NA;20;0
"Unit";"Marine";"Barracks";21;1
"Unit";"Marine";"Barracks";24;1
"Unit";"Cyclone";"Factory";24;3
"Building";"Bunker";NA;25;0
"Unit";"Marine";"Barracks";29;1
"Building";"Starport";NA;30;0
"Building";"StarportTechLab";NA;32;0
"Unit";"Marine";"Barracks";32;1
