"Type";"UnitName";"OnBuilding";"TotalSupply";"Supply"
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";12;1
"Unit";"SCV";"Command Center";13;1
"Building";"SupplyDepot";NA;13;0
"Unit";"SCV";"Command Center";15;1
"Unit";"SCV";"Command Center";15;1
"Building";"Refinery";NA;15;0
"Unit";"SCV";"Command Center";16;1
"Building";"Barracks";NA;15;0
"Unit";"SCV";"Command Center";17;1
"Unit";"Reaper";"Barracks";19;1
"Unit";"SCV";"Command Center";19;1
"Unit";"SCV";"Command Center";21;1
"Building";"Refinery";NA;21;0
"Unit";"SCV";"Command Center";21;1
"Building";"SupplyDepot";NA;21;0
"Building";"BarracksReactor";NA;20;0
"Building";"Barracks";NA;19;0
"Unit";"SCV";"Command Center";23;1
"Building";"CommandCenter";NA;19;0
"Unit";"Marine";"Barracks";23;1
"Unit";"Marine";"Barracks";23;1
"Building";"BarracksTechLab";NA;23;0
"Unit";"SCV";"Command Center";23;1
"Building";"Factory";NA;22;0
"Unit";"SCV";"Command Center";26;1
"Unit";"Marine";"Barracks";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";27;1
"Unit";"Marine";"Barracks";27;1
"Unit";"SCV";"Command Center";30;1
"Unit";"SCV";"Command Center";32;1
"Unit";"Marine";"Barracks";32;1
"Unit";"Marine";"Barracks";32;1
"Unit";"SCV";"Command Center";33;1
"Unit";"Marine";"Barracks";32;1
"Building";"Starport";NA;28;0
"Building";"FactoryReactor";NA;28;0
"Unit";"SCV";"Command Center";38;1
"Unit";"Marine";"Barracks";34;1
"Unit";"Marine";"Barracks";35;1
"Unit";"Marine";"Barracks";37;1
"Unit";"SCV";"Command Center";38;1
"Building";"SupplyDepot";NA;38;0
"Building";"Bunker";NA;37;0
"Unit";"SCV";"Command Center";43;1
"Building";"SupplyDepot";NA;41;0
"Unit";"SCV";"Command Center";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"Marine";"Barracks";43;1
"Unit";"SCV";"Command Center";44;1
