"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"RoboticsFacility";NA;26
"Unit";"Adept";"Gateway";27
"Unit";"Adept";"Gateway";34
"Building";"Gateway";NA;36
"Unit";"Observer";"Robotics Facility";36
"Building";"Gateway";NA;37
"Unit";"Observer";"Robotics Facility";41
"Building";"Pylon";NA;42
"Building";"Assimilator";NA;44
"Building";"Assimilator";NA;44
"Building";"Pylon";NA;46
"Unit";"Immortal";"Robotics Facility";46
"Building";"Pylon";NA;52
"Building";"RoboticsBay";NA;53
"Unit";"Sentry";"Gateway";53
"Building";"Pylon";NA;57
"Unit";"Stalker";"Gateway";57
"Building";"TwilightCouncil";NA;59
"Building";"Pylon";NA;61
"Unit";"Colossus";"Robotics Facility";61
"Unit";"Stalker";"Gateway";67
"Upgrade";"ExtendedThermalLance";"RoboticsBay";70
"Unit";"Colossus";"Robotics Facility";70
"Building";"Nexus";NA;78
"Building";"Pylon";NA;78
"Building";"Forge";NA;79
"Building";"Gateway";NA;79
"Building";"Gateway";NA;79
"Unit";"Adept";"Gateway";79
"Building";"Gateway";NA;82
"Building";"Pylon";NA;84
"Unit";"Sentry";"Gateway";85
"Unit";"Stalker";"Gateway";87
"Unit";"Stalker";"Gateway";90
"Building";"Pylon";NA;93
"Building";"Pylon";NA;95
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";95
"Unit";"Stalker";"Gateway";95
"Unit";"Stalker";"Gateway";97
"Unit";"Sentry";"Gateway";100
"Unit";"Sentry";"Gateway";102
"Unit";"Sentry";"Gateway";104
"Building";"Pylon";NA;108
"Unit";"Colossus";"Robotics Facility";109
"Building";"Pylon";NA;115
"Unit";"Adept";"Gateway";118
"Unit";"Adept";"Gateway";120
"Unit";"Adept";"Gateway";122
"Unit";"Adept";"Gateway";124
"Unit";"Stalker";"Gateway";126
"Unit";"Stalker";"Gateway";128
"Building";"Assimilator";NA;130
"Building";"Assimilator";NA;131
"Building";"Pylon";NA;131
"Unit";"Disruptor";"Robotics Facility";133
"Building";"Pylon";NA;136
"Unit";"Adept";"Gateway";136
"Unit";"Adept";"Gateway";138
"Unit";"Adept";"Gateway";140
"Unit";"Adept";"Gateway";142
"Unit";"Adept";"Gateway";144
"Unit";"Adept";"Gateway";146
"Unit";"Disruptor";"Robotics Facility";148
"Building";"Pylon";NA;151
"Unit";"Adept";"Gateway";151
"Unit";"Adept";"Gateway";153
"Building";"Pylon";NA;155
"Building";"Pylon";NA;155
"Building";"Pylon";NA;155
"Building";"DarkShrine";NA;155
"Unit";"Disruptor";"Robotics Facility";155
"Unit";"Stalker";"Gateway";158
"Unit";"Stalker";"Gateway";160
"Unit";"Stalker";"Gateway";162
"Unit";"Stalker";"Gateway";164
"Building";"Gateway";NA;166
"Building";"Gateway";NA;166
"Unit";"Stalker";"Gateway";166
"Unit";"Stalker";"Gateway";168
"Building";"Nexus";NA;170
"Building";"Pylon";NA;170
"Building";"RoboticsFacility";NA;170
"Unit";"Adept";"Gateway";170
"Unit";"Adept";"Gateway";172
"Unit";"Disruptor";"Robotics Facility";174
"Building";"PhotonCannon";NA;177
"Unit";"Adept";"Gateway";177
"Unit";"Adept";"Gateway";179
"Unit";"Adept";"Gateway";181
"Unit";"Adept";"Gateway";183
"Unit";"Stalker";"Gateway";185
"Unit";"Stalker";"Gateway";187
"Unit";"Stalker";"Gateway";189
"Unit";"Stalker";"Gateway";191
"Unit";"Stalker";"Gateway";193
"Unit";"Stalker";"Gateway";195
"Upgrade";"SprayProtoss";NA;197
"Upgrade";"SprayProtoss";NA;197
"Upgrade";"WarpGateResearch";NA;197
"Upgrade";"SprayProtoss";NA;197
"Upgrade";"SprayProtoss";NA;197
"Upgrade";"BlinkTech";NA;197
"Upgrade";"AdeptPiercingAttack";NA;197
"Upgrade";"SprayProtoss";NA;197
"Upgrade";"ProtossGroundArmorsLevel1";NA;197
"Upgrade";"SprayProtoss";NA;197
