"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;20
"Building";"Assimilator";NA;21
"Building";"Pylon";NA;22
"Unit";"Stalker";"Gateway";23
"Building";"TwilightCouncil";NA;29
"Building";"RoboticsFacility";NA;32
"Unit";"Stalker";"Gateway";33
"Building";"DarkShrine";NA;38
"Building";"Gateway";NA;39
"Unit";"Stalker";"Gateway";39
"Building";"Gateway";NA;41
"Building";"Pylon";NA;47
"Building";"DarkTemplar";NA;50
"Building";"DarkTemplar";NA;50
"Building";"Pylon";NA;51
"Building";"Forge";NA;55
"Unit";"Observer";"Robotics Facility";55
"Building";"Assimilator";NA;56
"Building";"Assimilator";NA;56
"Unit";"Stalker";"Gateway";58
"Unit";"Stalker";"Gateway";60
"Unit";"Stalker";"Gateway";68
"Building";"Pylon";NA;70
"Building";"Pylon";NA;70
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";71
"Unit";"Stalker";"Gateway";71
"Unit";"Stalker";"Gateway";73
"Unit";"Stalker";"Gateway";75
"Building";"Gateway";NA;77
"Building";"Gateway";NA;78
"Building";"Pylon";NA;78
"Building";"RoboticsBay";NA;78
"Unit";"Stalker";"Gateway";78
"Unit";"Stalker";"Gateway";80
"Unit";"Stalker";"Gateway";82
"Unit";"Stalker";"Gateway";87
"Unit";"Stalker";"Gateway";89
"Unit";"Stalker";"Gateway";91
"Unit";"Disruptor";"Robotics Facility";97
"Building";"Nexus";NA;101
"Building";"RoboticsFacility";NA;102
"Building";"Pylon";NA;103
"Unit";"Disruptor";"Robotics Facility";104
"Unit";"Stalker";"Gateway";107
"Unit";"Stalker";"Gateway";109
"Unit";"Stalker";"Gateway";111
"Upgrade";"Charge";"TwilightCouncil";113
"Building";"Pylon";NA;113
"Building";"Pylon";NA;113
"Unit";"Disruptor";"Robotics Facility";113
"Unit";"Disruptor";"Robotics Facility";116
"Building";"DarkTemplar";NA;121
"Unit";"Stalker";"Gateway";121
"Unit";"Stalker";"Gateway";123
"Unit";"Stalker";"Gateway";126
"Unit";"Stalker";"Gateway";128
"Unit";"Stalker";"Gateway";133
"Unit";"Stalker";"Gateway";135
"Unit";"Stalker";"Gateway";137
"Unit";"Stalker";"Gateway";142
"Unit";"Stalker";"Gateway";144
"Unit";"Disruptor";"Robotics Facility";146
"Unit";"Disruptor";"Robotics Facility";149
"Building";"Gateway";NA;152
"Building";"Gateway";NA;152
"Building";"Gateway";NA;152
"Unit";"Zealot";"Gateway";152
"Unit";"Zealot";"Gateway";154
"Unit";"Zealot";"Gateway";156
"Unit";"Zealot";"Gateway";158
"Unit";"Stalker";"Gateway";160
"Building";"Pylon";NA;162
"Building";"Pylon";NA;162
"Building";"Pylon";NA;162
"Building";"Assimilator";NA;162
"Building";"Assimilator";NA;162
"Building";"Pylon";NA;162
"Building";"Forge";NA;162
"Unit";"Colossus";"Robotics Facility";162
"Unit";"Zealot";"Gateway";168
"Unit";"Zealot";"Gateway";170
"Unit";"Zealot";"Gateway";172
"Unit";"Zealot";"Gateway";174
"Unit";"Zealot";"Gateway";176
"Unit";"Colossus";"Robotics Facility";178
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";184
"Building";"Pylon";NA;184
"Building";"Pylon";NA;184
"Building";"Pylon";NA;184
"Unit";"Zealot";"Gateway";184
"Unit";"Zealot";"Gateway";186
"Upgrade";"ExtendedThermalLance";"RoboticsBay";188
"Unit";"Zealot";"Gateway";188
"Unit";"Zealot";"Gateway";190
"Building";"TemplarArchive";NA;192
"Unit";"Stalker";"Gateway";192
"Unit";"Stalker";"Gateway";194
"Unit";"Stalker";"Gateway";196
"Unit";"Stalker";"Gateway";198
"Unit";"Stalker";"Gateway";200
"Unit";"Colossus";"Robotics Facility";202
"Unit";"Observer";"Robotics Facility";208
"Building";"Pylon";NA;209
"Building";"HighTemplar";NA;209
"Building";"HighTemplar";NA;209
"Unit";"Zealot";"Gateway";209
"Unit";"Zealot";"Gateway";211
