"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;28;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";31;2
"Unit";"Stalker";"Gateway";33;2
"Unit";"Stalker";"Gateway";35;2
"Building";"Pylon";NA;37;0
"Building";"Nexus";NA;37;0
"Building";"RoboticsFacility";NA;39;0
"Unit";"Stalker";"Gateway";40;2
"Unit";"Stalker";"Gateway";42;2
"Building";"TwilightCouncil";NA;45;0
"Unit";"Stalker";"Gateway";46;2
"Unit";"Stalker";"Gateway";49;2
"Unit";"Observer";"Robotics Facility";51;1
"Building";"Pylon";NA;54;0
"Unit";"Sentry";"Gateway";56;2
"Unit";"Sentry";"Gateway";58;2
"Unit";"Immortal";"Robotics Facility";62;4
"Building";"Gateway";NA;68;0
"Building";"Gateway";NA;68;0
"Building";"Assimilator";NA;70;0
"Building";"Assimilator";NA;70;0
"Unit";"Adept";"Gateway";70;2
"Unit";"Adept";"Gateway";72;2
"Building";"Pylon";NA;74;0
"Building";"Pylon";NA;74;0
"Unit";"Immortal";"Robotics Facility";74;4
"Unit";"Adept";"Gateway";78;2
"Unit";"Adept";"Gateway";80;2
"Unit";"Adept";"Gateway";82;2
"Unit";"Adept";"Gateway";84;2
"Unit";"Adept";"Gateway";86;2
"Unit";"Adept";"Gateway";88;2
"Upgrade";"SprayProtoss";NA;90;0
"Upgrade";"WarpGateResearch";NA;90;0
"Upgrade";"SprayProtoss";NA;90;0
