"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Gateway";NA;16
"Building";"Assimilator";NA;16
"Building";"Assimilator";NA;17
"Building";"Gateway";NA;18
"Building";"CyberneticsCore";NA;20
"Building";"Pylon";NA;21
"Unit";"Stalker";"Gateway";24
"Unit";"Stalker";"Gateway";26
"Building";"Pylon";NA;28
"Unit";"Stalker";"Gateway";28
"Unit";"Stalker";"Gateway";30
"Building";"Nexus";NA;32
"Building";"Pylon";NA;32
"Building";"TwilightCouncil";NA;33
"Unit";"Sentry";"Gateway";34
"Unit";"Sentry";"Gateway";36
"Building";"RoboticsFacility";NA;39
"Unit";"Sentry";"Gateway";42
"Upgrade";"Charge";"TwilightCouncil";47
"Unit";"Observer";"Robotics Facility";47
"Building";"Nexus";NA;52
"Building";"Pylon";NA;52
"Unit";"Phoenix";"Stargate";53
"Unit";"Immortal";"Robotics Facility";56
"Unit";"Sentry";"Gateway";62
"Building";"Pylon";NA;65
"Building";"Gateway";NA;67
"Building";"Gateway";NA;67
"Building";"Assimilator";NA;68
"Building";"Assimilator";NA;68
"Unit";"Phoenix";"Stargate";69
"Unit";"Immortal";"Robotics Facility";71
"Building";"Forge";NA;78
"Building";"TemplarArchive";NA;79
"Building";"Gateway";NA;83
"Unit";"Immortal";"Robotics Facility";84
"Building";"Gateway";NA;88
"Unit";"Phoenix";"Stargate";88
"Building";"Pylon";NA;95
"Unit";"Phoenix";"Stargate";95
"Building";"Pylon";NA;98
"Building";"HighTemplar";NA;98
"Building";"Pylon";NA;98
"Building";"HighTemplar";NA;98
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";98
"Unit";"Archon";"High Templar";98
"Unit";"Immortal";"Robotics Facility";98
"Building";"Pylon";NA;105
"Building";"Assimilator";NA;108
"Building";"Assimilator";NA;108
"Building";"Gateway";NA;111
"Building";"Gateway";NA;111
"Building";"PhotonCannon";NA;112
"Building";"PhotonCannon";NA;112
"Unit";"Phoenix";"Stargate";112
"Building";"Nexus";NA;115
"Unit";"Immortal";"Robotics Facility";115
"Building";"Pylon";NA;119
"Unit";"Phoenix";"Stargate";119
"Building";"Gateway";NA;121
"Building";"Gateway";NA;121
"Building";"Pylon";NA;121
"Building";"HighTemplar";NA;121
"Building";"HighTemplar";NA;121
"Building";"HighTemplar";NA;121
"Building";"HighTemplar";NA;121
"Building";"Pylon";NA;121
"Unit";"Archon";"High Templar";121
"Unit";"Archon";"High Templar";121
"Unit";"Immortal";"Robotics Facility";124
"Unit";"Phoenix";"Stargate";128
"Building";"Stargate";NA;130
"Building";"Stargate";NA;130
"Building";"PhotonCannon";NA;130
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";130
"Building";"PhotonCannon";NA;130
"Building";"PhotonCannon";NA;130
"Building";"Pylon";NA;132
"Unit";"Phoenix";"Stargate";135
"Unit";"Phoenix";"Stargate";137
"Building";"PhotonCannon";NA;139
"Building";"PhotonCannon";NA;139
"Unit";"Phoenix";"Stargate";139
"Building";"FleetBeacon";NA;141
"Building";"PhotonCannon";NA;141
"Unit";"Phoenix";"Stargate";141
"Unit";"Zealot";"Gateway";143
"Unit";"Zealot";"Gateway";145
"Building";"Pylon";NA;148
"Building";"Assimilator";NA;148
"Unit";"Phoenix";"Stargate";148
"Unit";"Phoenix";"Stargate";150
"Building";"Assimilator";NA;152
"Building";"Pylon";NA;152
"Unit";"Zealot";"Gateway";152
"Unit";"Zealot";"Gateway";154
"Unit";"Phoenix";"Stargate";156
"Unit";"Phoenix";"Stargate";158
"Unit";"Immortal";"Robotics Facility";160
"Building";"HighTemplar";NA;164
"Building";"HighTemplar";NA;164
"Unit";"Zealot";"Gateway";164
"Unit";"Zealot";"Gateway";166
"Building";"Pylon";NA;168
"Building";"Pylon";NA;168
"Building";"Pylon";NA;168
"Unit";"Archon";"High Templar";168
"Unit";"Phoenix";"Stargate";168
"Unit";"Phoenix";"Stargate";170
"Unit";"Phoenix";"Stargate";172
"Building";"Nexus";NA;174
"Unit";"Immortal";"Robotics Facility";174
"Building";"Pylon";NA;178
