"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Adept";"Gateway";23;2
"Unit";"Adept";"Gateway";25;2
"Building";"Pylon";NA;27;0
"Unit";"Stalker";"Gateway";27;2
"Unit";"Stalker";"Gateway";29;2
"Unit";"Sentry";"Gateway";31;2
"Building";"Nexus";NA;33;0
"Building";"Pylon";NA;34;0
"Building";"RoboticsFacility";NA;36;0
"Building";"TwilightCouncil";NA;36;0
"Unit";"Phoenix";"Stargate";39;2
"Unit";"Observer";"Robotics Facility";43;1
"Building";"Pylon";NA;45;0
"Unit";"Stalker";"Gateway";46;2
"Building";"DarkShrine";NA;51;0
"Building";"Nexus";NA;52;0
"Building";"Pylon";NA;54;0
"Unit";"Sentry";"Gateway";54;2
"Unit";"Immortal";"Robotics Facility";56;4
"Unit";"Stalker";"Gateway";62;2
"Building";"Forge";NA;64;0
"Building";"Assimilator";NA;65;0
"Building";"Assimilator";NA;66;0
"Unit";"Phoenix";"Stargate";68;2
"Building";"Pylon";NA;70;0
"Building";"Pylon";NA;71;0
"Building";"DarkTemplar";NA;72;0
"Building";"Gateway";NA;73;0
"Building";"DarkTemplar";NA;73;0
"Unit";"Immortal";"Robotics Facility";76;4
"Building";"Gateway";NA;80;0
"Unit";"Phoenix";"Stargate";80;2
"Building";"Gateway";NA;83;0
"Unit";"Stalker";"Gateway";84;2
"Building";"Gateway";NA;87;0
"Unit";"Immortal";"Robotics Facility";87;4
"Building";"Gateway";NA;91;0
"Building";"Pylon";NA;91;0
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";91;0
"Building";"Pylon";NA;93;0
"Upgrade";"Charge";"TwilightCouncil";93;0
"Building";"PhotonCannon";NA;93;0
"Unit";"Sentry";"Gateway";93;2
"Building";"Pylon";NA;97;0
"Unit";"Zealot";"Gateway";97;2
"Unit";"Zealot";"Gateway";99;2
"Unit";"Immortal";"Robotics Facility";101;4
"Building";"Pylon";NA;105;0
"Unit";"Stalker";"Gateway";106;2
"Unit";"Stalker";"Gateway";108;2
"Unit";"Stalker";"Gateway";110;2
"Unit";"Stalker";"Gateway";112;2
"Building";"DarkTemplar";NA;114;0
"Building";"Assimilator";NA;115;0
"Building";"Assimilator";NA;115;0
"Unit";"Stalker";"Gateway";115;2
"Unit";"Stalker";"Gateway";117;2
"Unit";"Stalker";"Gateway";119;2
"Unit";"Stalker";"Gateway";121;2
"Unit";"Stalker";"Gateway";123;2
"Unit";"Stalker";"Gateway";125;2
"Unit";"Zealot";"Gateway";127;2
"Unit";"Zealot";"Gateway";129;2
"Unit";"Zealot";"Gateway";131;2
"Building";"PhotonCannon";NA;133;0
"Unit";"Immortal";"Robotics Facility";133;4
"Unit";"Zealot";"Gateway";137;2
"Unit";"Zealot";"Gateway";139;2
"Building";"Gateway";NA;141;0
"Unit";"Zealot";"Gateway";141;2
"Unit";"Zealot";"Gateway";143;2
"Unit";"Zealot";"Gateway";145;2
"Unit";"Sentry";"Gateway";147;2
"Unit";"Sentry";"Gateway";149;2
"Building";"Pylon";NA;151;0
"Unit";"Zealot";"Gateway";151;2
"Unit";"Zealot";"Gateway";153;2
"Unit";"Immortal";"Robotics Facility";155;4
"Building";"TemplarArchive";NA;159;0
"Building";"Pylon";NA;159;0
"Unit";"Zealot";"Gateway";159;2
"Building";"DarkTemplar";NA;161;0
"Building";"DarkTemplar";NA;161;0
"Building";"DarkTemplar";NA;161;0
"Building";"DarkTemplar";NA;162;0
"Unit";"Zealot";"Gateway";162;2
"Unit";"Zealot";"Gateway";165;2
"Unit";"Zealot";"Gateway";167;2
"Unit";"Zealot";"Gateway";169;2
"Unit";"Zealot";"Gateway";171;2
"Unit";"Immortal";"Robotics Facility";173;4
"Unit";"Zealot";"Gateway";177;2
"Unit";"Zealot";"Gateway";179;2
"Unit";"Zealot";"Gateway";181;2
"Unit";"Zealot";"Gateway";183;2
"Building";"HighTemplar";NA;185;0
"Building";"HighTemplar";NA;185;0
"Building";"HighTemplar";NA;185;0
"Building";"HighTemplar";NA;185;0
"Building";"Nexus";NA;185;0
"Building";"Pylon";NA;185;0
"Unit";"Archon";"High Templar";185;0
"Unit";"Archon";"High Templar";185;0
"Building";"PhotonCannon";NA;185;0
"Unit";"Archon";"High Templar";186;0
"Unit";"Immortal";"Robotics Facility";186;4
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";191;0
"Building";"PhotonCannon";NA;193;0
"Building";"Assimilator";NA;193;0
"Building";"Assimilator";NA;193;0
"Building";"RoboticsBay";NA;194;0
"Unit";"Archon";"High Templar";194;0
"Building";"PhotonCannon";NA;195;0
"Unit";"Sentry";"Gateway";195;2
"Unit";"Zealot";"Gateway";197;2
"Unit";"Zealot";"Gateway";199;2
"Unit";"Sentry";"Gateway";201;2
"Unit";"Observer";"Robotics Facility";205;1
"Building";"RoboticsFacility";NA;206;0
"Building";"DarkTemplar";NA;206;0
"Building";"DarkTemplar";NA;206;0
"Unit";"Zealot";"Gateway";206;2
"Unit";"Zealot";"Gateway";208;2
"Unit";"Zealot";"Gateway";210;2
"Unit";"Disruptor";"Robotics Facility";212;3
"Building";"Pylon";NA;215;0
"Building";"Pylon";NA;215;0
"Unit";"Stalker";"Gateway";215;2
"Unit";"Stalker";"Gateway";217;2
"Unit";"Stalker";"Gateway";219;2
"Unit";"Stalker";"Gateway";221;2
"Unit";"Disruptor";"Robotics Facility";223;3
"Building";"Stargate";NA;226;0
"Building";"Pylon";NA;226;0
"Unit";"Disruptor";"Robotics Facility";226;3
"Unit";"Zealot";"Gateway";229;2
"Unit";"Zealot";"Gateway";231;2
"Unit";"Zealot";"Gateway";233;2
"Unit";"Zealot";"Gateway";235;2
"Unit";"Zealot";"Gateway";237;2
"Unit";"Disruptor";"Robotics Facility";239;3
"Unit";"Phoenix";"Stargate";242;2
"Unit";"Disruptor";"Robotics Facility";244;3
