"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;27;0
"Building";"Nexus";NA;28;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";30;2
"Building";"Pylon";NA;33;0
"Building";"RoboticsFacility";NA;35;0
"Unit";"Sentry";"Gateway";35;2
"Unit";"Sentry";"Gateway";37;2
"Building";"TwilightCouncil";NA;40;0
"Unit";"Observer";"Robotics Facility";44;1
"Building";"Forge";NA;49;0
"Building";"Nexus";NA;52;0
"Building";"Pylon";NA;53;0
"Unit";"Sentry";"Gateway";53;2
"Unit";"Phoenix";"Stargate";56;2
"Unit";"Observer";"Robotics Facility";58;1
"Building";"Assimilator";NA;61;0
"Building";"Assimilator";NA;61;0
"Building";"Gateway";NA;64;0
"Building";"Gateway";NA;64;0
"Building";"Pylon";NA;65;0
"Unit";"Immortal";"Robotics Facility";65;4
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";69;0
"Building";"Pylon";NA;70;0
"Building";"Pylon";NA;73;0
"Unit";"Immortal";"Robotics Facility";75;4
"Unit";"Stalker";"Gateway";83;2
"Unit";"Stalker";"Gateway";85;2
"Unit";"Phoenix";"Stargate";89;2
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Building";"Gateway";NA;91;0
"Unit";"Sentry";"Gateway";92;2
"Unit";"Sentry";"Gateway";94;2
"Unit";"Sentry";"Gateway";96;2
"Building";"Pylon";NA;98;0
"Unit";"Stalker";"Gateway";98;2
"Unit";"Immortal";"Robotics Facility";100;4
"Unit";"Stalker";"Gateway";104;2
"Unit";"Stalker";"Gateway";106;2
"Unit";"Stalker";"Gateway";108;2
"Unit";"Stalker";"Gateway";110;2
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";112;0
"Building";"Pylon";NA;112;0
"Unit";"Stalker";"Gateway";112;2
"Unit";"Stalker";"Gateway";114;2
"Building";"Pylon";NA;116;0
"Building";"Pylon";NA;116;0
"Building";"PhotonCannon";NA;116;0
"Building";"PhotonCannon";NA;116;0
"Building";"PhotonCannon";NA;116;0
"Unit";"Stalker";"Gateway";116;2
"Unit";"Stalker";"Gateway";118;2
"Unit";"Stalker";"Gateway";120;2
"Unit";"Stalker";"Gateway";122;2
"Unit";"Stalker";"Gateway";124;2
"Unit";"Stalker";"Gateway";126;2
"Unit";"Stalker";"Gateway";128;2
"Building";"Pylon";NA;130;0
"Unit";"Stalker";"Gateway";130;2
"Unit";"Stalker";"Gateway";132;2
"Unit";"Stalker";"Gateway";134;2
"Unit";"Stalker";"Gateway";136;2
"Unit";"Stalker";"Gateway";138;2
"Unit";"Stalker";"Gateway";140;2
"Unit";"Stalker";"Gateway";142;2
"Unit";"Stalker";"Gateway";144;2
"Unit";"Stalker";"Gateway";146;2
"Unit";"Stalker";"Gateway";148;2
"Unit";"Stalker";"Gateway";150;2
"Unit";"Stalker";"Gateway";152;2
"Unit";"Stalker";"Gateway";154;2
"Unit";"Stalker";"Gateway";156;2
"Unit";"Stalker";"Gateway";158;2
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"WarpGateResearch";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"SprayProtoss";NA;163;0
"Upgrade";"BlinkTech";NA;163;0
