"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;17
"Building";"Extractor";NA;19
"Building";"SpawningPool";NA;19
"Unit";"Overlord";"Larva";23
"Unit";"Queen";"Hatchery";23
"Unit";"Queen";"Hatchery";25
"Unit";"Zergling";"Larva";27
"Unit";"Zergling";"Larva";28
"Unit";"Zergling";"Larva";29
"Unit";"Zergling";"Larva";30
"Unit";"Queen";"Hatchery";35
"Unit";"Queen";"Hatchery";37
"Unit";"Overlord";"Larva";39
"Building";"CreepTumorQueen";NA;41
"Unit";"Overlord";"Larva";41
"Unit";"Zergling";"Larva";43
"Unit";"Zergling";"Larva";44
"Building";"CreepTumor";NA;49
"Building";"Hatchery";NA;53
"Building";"RoachWarren";NA;53
"Unit";"Queen";"Hatchery";53
"Unit";"Overlord";"Larva";55
"Building";"CreepTumor";NA;55
"Building";"CreepTumorQueen";NA;56
"Unit";"Zergling";"Larva";57
"Unit";"Zergling";"Larva";58
"Unit";"Zergling";"Larva";59
"Unit";"Zergling";"Larva";60
"Unit";"Overlord";"Larva";61
"Unit";"Overlord";"Larva";61
"Building";"Extractor";NA;62
"Unit";"Zergling";"Larva";62
"Unit";"Zergling";"Larva";63
"Unit";"Zergling";"Larva";64
"Unit";"Zergling";"Larva";65
"Unit";"Overlord";"Larva";66
"Building";"CreepTumor";NA;66
"Unit";"Roach";"Larva";66
"Building";"CreepTumorQueen";NA;68
"Unit";"Roach";"Larva";68
"Unit";"Roach";"Larva";70
"Unit";"Roach";"Larva";72
"Building";"CreepTumor";NA;78
"Building";"BanelingNest";NA;80
"Building";"EvolutionChamber";NA;80
"Building";"EvolutionChamber";NA;86
"Unit";"Queen";"Hatchery";86
"Building";"CreepTumor";NA;91
"Unit";"Overlord";"Larva";91
"Building";"CreepTumor";NA;94
"Building";"CreepTumor";NA;94
"Building";"CreepTumorQueen";NA;94
"Building";"CreepTumorQueen";NA;94
"Unit";"Zergling";"Larva";94
"Unit";"Zergling";"Larva";95
"Building";"Extractor";NA;103
"Building";"Extractor";NA;103
"Building";"Hatchery";NA;103
"Building";"CreepTumor";NA;103
"Unit";"Overlord";"Larva";103
"Unit";"Overlord";"Larva";103
"Building";"CreepTumor";NA;110
"Building";"CreepTumor";NA;110
"Building";"Extractor";NA;110
"Building";"CreepTumor";NA;110
"Building";"CreepTumor";NA;110
"Unit";"Overlord";"Larva";110
"Building";"Extractor";NA;112
"Building";"Hatchery";NA;112
"Building";"CreepTumorQueen";NA;118
"Building";"CreepTumor";NA;118
"Unit";"Roach";"Larva";120
"Unit";"Roach";"Larva";122
"Unit";"Roach";"Larva";124
"Unit";"Roach";"Larva";126
"Upgrade";"GlialReconstitution";"RoachWarren";130
"Building";"CreepTumorQueen";NA;130
"Building";"HydraliskDen";NA;130
"Unit";"Zergling";"Larva";130
"Unit";"Zergling";"Larva";131
"Unit";"Zergling";"Larva";132
"Unit";"Zergling";"Larva";133
"Unit";"Zergling";"Larva";134
"Unit";"Zergling";"Larva";135
"Unit";"Zergling";"Larva";136
"Unit";"Zergling";"Larva";137
"Building";"CreepTumorQueen";NA;138
"Unit";"Zergling";"Larva";138
"Unit";"Zergling";"Larva";139
"Unit";"Zergling";"Larva";140
"Unit";"Zergling";"Larva";141
"Building";"InfestationPit";NA;142
"Building";"CreepTumor";NA;142
"Building";"CreepTumor";NA;142
"Building";"CreepTumor";NA;142
"Unit";"Zergling";"Larva";142
"Unit";"Zergling";"Larva";143
"Unit";"Zergling";"Larva";144
"Unit";"Zergling";"Larva";145
"Unit";"Zergling";"Larva";146
"Unit";"Zergling";"Larva";147
"Unit";"Zergling";"Larva";148
"Unit";"Zergling";"Larva";149
"Unit";"Zergling";"Larva";150
"Unit";"Zergling";"Larva";151
"Unit";"Overlord";"Larva";152
"Unit";"Zergling";"Larva";152
"Unit";"Zergling";"Larva";153
"Unit";"Zergling";"Larva";154
"Unit";"Zergling";"Larva";155
"Unit";"Zergling";"Larva";156
"Unit";"Zergling";"Larva";157
"Unit";"Zergling";"Larva";158
"Unit";"Zergling";"Larva";159
"Unit";"Zergling";"Larva";160
"Unit";"Zergling";"Larva";161
"Unit";"Zergling";"Larva";162
"Unit";"Zergling";"Larva";163
"Unit";"Queen";"Hatchery";179
"Building";"CreepTumor";NA;181
"Building";"CreepTumorQueen";NA;181
"Building";"CreepTumorQueen";NA;181
"Building";"CreepTumor";NA;181
"Building";"CreepTumor";NA;181
"Building";"CreepTumor";NA;181
"Unit";"Overlord";"Larva";182
"Unit";"Overlord";"Larva";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Baneling";"Zergling";182
"Unit";"Overlord";"Larva";182
"Building";"CreepTumorQueen";NA;182
"Building";"CreepTumor";NA;182
"Building";"CreepTumor";NA;182
"Unit";"Zergling";"Larva";182
"Unit";"Zergling";"Larva";183
"Unit";"Zergling";"Larva";184
"Unit";"Zergling";"Larva";185
"Unit";"Zergling";"Larva";186
"Unit";"Zergling";"Larva";187
"Unit";"Zergling";"Larva";188
"Unit";"Zergling";"Larva";189
"Unit";"Zergling";"Larva";190
"Unit";"Zergling";"Larva";191
"Unit";"Zergling";"Larva";192
"Unit";"Zergling";"Larva";193
"Unit";"Zergling";"Larva";194
"Unit";"Zergling";"Larva";195
"Unit";"Zergling";"Larva";196
"Unit";"Zergling";"Larva";197
"Unit";"Hydralisk";"Larva";198
"Unit";"Hydralisk";"Larva";200
"Unit";"Hydralisk";"Larva";202
"Unit";"Hydralisk";"Larva";204
"Unit";"Hydralisk";"Larva";206
"Unit";"Hydralisk";"Larva";208
"Unit";"Hydralisk";"Larva";210
"Unit";"Hydralisk";"Larva";212
"Unit";"Baneling";"Zergling";214
"Unit";"Baneling";"Zergling";214
"Unit";"Baneling";"Zergling";214
"Building";"CreepTumor";NA;214
"Building";"CreepTumor";NA;214
"Building";"CreepTumorQueen";NA;214
"Building";"CreepTumorQueen";NA;214
"Unit";"Hydralisk";"Larva";214
"Unit";"Zergling";"Larva";216
"Unit";"Zergling";"Larva";217
"Unit";"Zergling";"Larva";218
"Unit";"Zergling";"Larva";219
"Unit";"Zergling";"Larva";220
"Unit";"Zergling";"Larva";221
"Unit";"Zergling";"Larva";222
"Unit";"Zergling";"Larva";223
"Unit";"Zergling";"Larva";224
"Unit";"Zergling";"Larva";225
"Unit";"Hydralisk";"Larva";226
"Unit";"Zergling";"Larva";228
"Unit";"Zergling";"Larva";229
"Unit";"Zergling";"Larva";230
"Unit";"Zergling";"Larva";231
"Unit";"Zergling";"Larva";232
"Unit";"Zergling";"Larva";233
"Unit";"Zergling";"Larva";234
"Unit";"Zergling";"Larva";235
"Unit";"Hydralisk";"Larva";236
"Unit";"Zergling";"Larva";238
"Unit";"Zergling";"Larva";239
"Unit";"Zergling";"Larva";240
"Unit";"Zergling";"Larva";241
"Unit";"Zergling";"Larva";242
"Unit";"Zergling";"Larva";243
"Unit";"Zergling";"Larva";244
"Unit";"Zergling";"Larva";245
"Unit";"Zergling";"Larva";246
"Unit";"Zergling";"Larva";247
"Unit";"Zergling";"Larva";248
"Unit";"Zergling";"Larva";249
"Unit";"Zergling";"Larva";250
"Unit";"Zergling";"Larva";251
"Unit";"Zergling";"Larva";252
"Unit";"Zergling";"Larva";253
"Unit";"Zergling";"Larva";254
"Unit";"Zergling";"Larva";255
"Unit";"Zergling";"Larva";256
"Unit";"Zergling";"Larva";257
"Building";"Extractor";NA;260
"Building";"UltraliskCavern";NA;264
"Building";"CreepTumor";NA;264
"Building";"CreepTumor";NA;264
"Unit";"Queen";"Hatchery";264
"Building";"CreepTumor";NA;266
"Building";"CreepTumor";NA;266
"Building";"CreepTumor";NA;266
"Building";"CreepTumor";NA;266
"Building";"CreepTumorQueen";NA;266
"Building";"CreepTumor";NA;266
"Unit";"Overlord";"Larva";266
"Unit";"Overlord";"Larva";266
"Unit";"Viper";"Larva";267
"Unit";"Viper";"Larva";270
"Unit";"Zergling";"Larva";273
"Unit";"Zergling";"Larva";274
"Unit";"Zergling";"Larva";275
"Unit";"Zergling";"Larva";276
"Unit";"Zergling";"Larva";277
"Unit";"Zergling";"Larva";278
"Unit";"Zergling";"Larva";279
"Unit";"Zergling";"Larva";280
"Unit";"Zergling";"Larva";281
"Unit";"Zergling";"Larva";282
"Unit";"Zergling";"Larva";283
"Unit";"Zergling";"Larva";284
"Unit";"Baneling";"Zergling";285
"Unit";"Baneling";"Zergling";285
"Unit";"Baneling";"Zergling";285
"Unit";"Baneling";"Zergling";285
"Building";"Hatchery";NA;285
"Building";"CreepTumorQueen";NA;285
"Building";"CreepTumor";NA;285
"Building";"CreepTumor";NA;285
"Unit";"Zergling";"Larva";285
"Unit";"Zergling";"Larva";286
"Unit";"Zergling";"Larva";287
"Unit";"Zergling";"Larva";288
"Unit";"Zergling";"Larva";289
"Unit";"Zergling";"Larva";290
"Unit";"Zergling";"Larva";291
"Unit";"Zergling";"Larva";292
"Unit";"Zergling";"Larva";293
"Unit";"Zergling";"Larva";294
"Unit";"Zergling";"Larva";295
"Unit";"Zergling";"Larva";296
"Building";"CreepTumorQueen";NA;297
"Building";"CreepTumorQueen";NA;298
"Unit";"Queen";"Hatchery";300
"Unit";"Baneling";"Zergling";302
"Unit";"Overlord";"Larva";302
"Unit";"Overlord";"Larva";302
"Unit";"Overlord";"Larva";302
"Unit";"Overlord";"Larva";302
"Unit";"Baneling";"Zergling";302
"Unit";"Baneling";"Zergling";302
"Unit";"Baneling";"Zergling";302
"Unit";"Baneling";"Zergling";302
"Unit";"Baneling";"Zergling";302
"Unit";"Hydralisk";"Larva";302
"Unit";"Hydralisk";"Larva";304
"Unit";"Hydralisk";"Larva";306
"Unit";"Zergling";"Larva";308
"Unit";"Zergling";"Larva";309
"Unit";"Zergling";"Larva";310
"Unit";"Zergling";"Larva";311
"Unit";"Zergling";"Larva";312
"Unit";"Zergling";"Larva";313
"Unit";"Zergling";"Larva";314
"Unit";"Zergling";"Larva";315
"Unit";"Zergling";"Larva";316
"Unit";"Zergling";"Larva";317
"Unit";"Zergling";"Larva";318
"Unit";"Zergling";"Larva";319
"Unit";"Zergling";"Larva";320
"Unit";"Zergling";"Larva";321
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Baneling";"Zergling";322
"Unit";"Hydralisk";"Larva";322
"Unit";"Zergling";"Larva";324
"Unit";"Zergling";"Larva";325
"Unit";"Zergling";"Larva";326
"Unit";"Zergling";"Larva";327
"Unit";"Zergling";"Larva";328
"Unit";"Zergling";"Larva";329
"Unit";"Zergling";"Larva";330
"Unit";"Zergling";"Larva";331
"Unit";"Zergling";"Larva";332
"Unit";"Zergling";"Larva";333
"Unit";"Zergling";"Larva";334
"Unit";"Zergling";"Larva";335
"Unit";"Zergling";"Larva";336
"Unit";"Zergling";"Larva";337
"Unit";"Zergling";"Larva";338
"Unit";"Zergling";"Larva";339
"Unit";"Zergling";"Larva";340
"Unit";"Zergling";"Larva";341
"Unit";"Overlord";"Larva";342
"Unit";"Hydralisk";"Larva";342
"Unit";"Zergling";"Larva";344
"Unit";"Zergling";"Larva";345
"Building";"CreepTumor";NA;346
"Building";"CreepTumor";NA;346
"Upgrade";"ChitinousPlating";"UltraliskCavern";346
"Building";"CreepTumor";NA;346
"Unit";"Hydralisk";"Larva";346
"Unit";"Zergling";"Larva";348
"Unit";"Zergling";"Larva";349
"Unit";"Zergling";"Larva";350
"Unit";"Zergling";"Larva";351
"Unit";"Zergling";"Larva";352
"Unit";"Zergling";"Larva";353
"Unit";"Zergling";"Larva";354
"Unit";"Zergling";"Larva";355
"Unit";"Zergling";"Larva";356
"Unit";"Zergling";"Larva";357
"Unit";"Zergling";"Larva";358
"Unit";"Zergling";"Larva";359
"Unit";"Zergling";"Larva";360
"Unit";"Zergling";"Larva";361
"Unit";"Baneling";"Zergling";362
"Unit";"Baneling";"Zergling";362
"Unit";"Baneling";"Zergling";362
"Unit";"Baneling";"Zergling";362
"Unit";"Baneling";"Zergling";362
"Unit";"Baneling";"Zergling";362
"Unit";"Hydralisk";"Larva";362
"Unit";"Zergling";"Larva";364
"Unit";"Zergling";"Larva";365
"Unit";"Zergling";"Larva";366
"Unit";"Zergling";"Larva";367
"Unit";"Zergling";"Larva";368
"Unit";"Zergling";"Larva";369
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Baneling";"Zergling";370
"Unit";"Zergling";"Larva";370
"Unit";"Zergling";"Larva";371
"Unit";"Hydralisk";"Larva";372
"Unit";"Zergling";"Larva";374
"Unit";"Zergling";"Larva";375
"Unit";"Zergling";"Larva";376
"Unit";"Zergling";"Larva";377
"Unit";"Zergling";"Larva";378
"Unit";"Zergling";"Larva";379
"Unit";"Viper";"Larva";380
"Unit";"Hydralisk";"Larva";383
"Unit";"Zergling";"Larva";385
"Unit";"Zergling";"Larva";386
"Unit";"Zergling";"Larva";387
"Unit";"Zergling";"Larva";388
"Unit";"Zergling";"Larva";389
"Unit";"Zergling";"Larva";390
"Unit";"Zergling";"Larva";391
"Unit";"Zergling";"Larva";392
"Unit";"Zergling";"Larva";393
"Unit";"Zergling";"Larva";394
"Unit";"Zergling";"Larva";395
"Unit";"Zergling";"Larva";396
"Unit";"Zergling";"Larva";397
"Unit";"Zergling";"Larva";398
"Unit";"Zergling";"Larva";399
"Unit";"Zergling";"Larva";400
"Unit";"Zergling";"Larva";401
"Unit";"Zergling";"Larva";402
"Unit";"Baneling";"Zergling";403
"Unit";"Baneling";"Zergling";403
"Unit";"Baneling";"Zergling";403
"Building";"Extractor";NA;404
"Unit";"Queen";"Hatchery";407
"Unit";"Queen";"Hatchery";409
"Unit";"Zergling";"Larva";411
"Unit";"Zergling";"Larva";412
"Unit";"Zergling";"Larva";413
"Unit";"Zergling";"Larva";414
"Unit";"Baneling";"Zergling";415
"Unit";"Baneling";"Zergling";415
"Unit";"Baneling";"Zergling";415
"Unit";"Baneling";"Zergling";415
"Unit";"Baneling";"Zergling";415
"Unit";"Zergling";"Larva";415
"Unit";"Zergling";"Larva";416
"Unit";"Zergling";"Larva";417
"Unit";"Zergling";"Larva";418
"Unit";"Zergling";"Larva";419
"Unit";"Zergling";"Larva";420
"Unit";"Zergling";"Larva";421
"Unit";"Zergling";"Larva";422
"Unit";"Hydralisk";"Larva";423
"Unit";"Zergling";"Larva";425
"Unit";"Zergling";"Larva";426
"Unit";"Zergling";"Larva";427
"Unit";"Zergling";"Larva";428
"Unit";"Zergling";"Larva";429
"Unit";"Zergling";"Larva";430
"Unit";"Zergling";"Larva";431
"Unit";"Zergling";"Larva";432
"Unit";"Zergling";"Larva";433
"Unit";"Zergling";"Larva";434
"Unit";"Zergling";"Larva";435
"Unit";"Zergling";"Larva";436
"Unit";"Zergling";"Larva";437
"Unit";"Zergling";"Larva";438
"Unit";"Zergling";"Larva";439
"Unit";"Zergling";"Larva";440
"Unit";"Zergling";"Larva";441
"Unit";"Zergling";"Larva";442
"Unit";"Zergling";"Larva";443
"Unit";"Zergling";"Larva";444
