"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"Hatchery";NA;16
"Building";"SpawningPool";NA;18
"Building";"Extractor";NA;18
"Unit";"Overlord";"Larva";22
"Unit";"Queen";"Hatchery";23
"Unit";"Zergling";"Larva";25
"Unit";"Zergling";"Larva";26
"Unit";"Queen";"Hatchery";27
"Unit";"Zergling";"Larva";29
"Unit";"Zergling";"Larva";30
"Unit";"Zergling";"Larva";33
"Unit";"Zergling";"Larva";34
"Unit";"Zergling";"Larva";35
"Unit";"Zergling";"Larva";36
"Building";"SpineCrawler";NA;37
"Unit";"Overlord";"Larva";37
"Building";"RoachWarren";NA;37
"Unit";"Zergling";"Larva";37
"Unit";"Zergling";"Larva";38
"Unit";"Zergling";"Larva";39
"Unit";"Zergling";"Larva";40
"Unit";"Zergling";"Larva";41
"Unit";"Zergling";"Larva";42
"Unit";"Roach";"Larva";46
"Unit";"Roach";"Larva";48
"Unit";"Roach";"Larva";50
"Building";"CreepTumorQueen";NA;52
"Unit";"Roach";"Larva";52
"Unit";"Roach";"Larva";54
"Unit";"Roach";"Larva";56
"Unit";"Overlord";"Larva";58
"Building";"CreepTumor";NA;58
"Unit";"Overlord";"Larva";65
"Unit";"Overlord";"Larva";65
"Building";"CreepTumorQueen";NA;65
"Unit";"Roach";"Larva";65
"Unit";"Roach";"Larva";67
"Unit";"Roach";"Larva";69
"Unit";"Roach";"Larva";71
"Unit";"Roach";"Larva";73
"Upgrade";"SprayZerg";NA;75
"Upgrade";"SprayZerg";NA;75
"Upgrade";"zerglingmovementspeed";NA;75
