"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;19;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;28;0
"Unit";"Sentry";"Gateway";28;2
"Building";"Nexus";NA;31;0
"Unit";"Sentry";"Gateway";32;2
"Building";"Pylon";NA;35;0
"Building";"RoboticsFacility";NA;36;0
"Building";"TwilightCouncil";NA;37;0
"Unit";"Stalker";"Gateway";39;2
"Unit";"Stalker";"Gateway";41;2
"Unit";"Observer";"Robotics Facility";45;1
"Unit";"Phoenix";"Stargate";52;2
"Unit";"Stalker";"Gateway";55;2
"Building";"Nexus";NA;60;0
"Building";"Pylon";NA;60;0
"Building";"Pylon";NA;60;0
"Unit";"Observer";"Robotics Facility";62;1
"Building";"Gateway";NA;63;0
"Building";"Gateway";NA;63;0
"Unit";"Phoenix";"Stargate";65;2
"Building";"Pylon";NA;67;0
"Building";"Assimilator";NA;69;0
"Building";"Assimilator";NA;69;0
"Unit";"Stalker";"Gateway";69;2
"Unit";"Stalker";"Gateway";71;2
"Building";"Gateway";NA;76;0
"Building";"Gateway";NA;76;0
"Building";"Gateway";NA;76;0
"Building";"Gateway";NA;76;0
"Unit";"Sentry";"Gateway";76;2
"Unit";"Sentry";"Gateway";78;2
"Unit";"Sentry";"Gateway";80;2
"Unit";"Sentry";"Gateway";82;2
"Building";"Pylon";NA;84;0
"Building";"Pylon";NA;85;0
"Unit";"Sentry";"Gateway";89;2
"Unit";"Stalker";"Gateway";91;2
"Building";"Pylon";NA;97;0
"Unit";"Stalker";"Gateway";98;2
"Unit";"Stalker";"Gateway";100;2
"Unit";"Stalker";"Gateway";102;2
"Unit";"Stalker";"Gateway";104;2
"Unit";"Stalker";"Gateway";106;2
"Unit";"Stalker";"Gateway";108;2
"Unit";"Stalker";"Gateway";110;2
"Unit";"Stalker";"Gateway";112;2
"Upgrade";"SprayProtoss";NA;114;0
"Upgrade";"WarpGateResearch";NA;114;0
"Upgrade";"SprayProtoss";NA;114;0
"Upgrade";"SprayProtoss";NA;114;0
"Upgrade";"BlinkTech";NA;114;0
"Upgrade";"SprayProtoss";NA;114;0
