"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;28;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";31;2
"Unit";"Stalker";"Gateway";33;2
"Unit";"Stalker";"Gateway";35;2
"Building";"Pylon";NA;37;0
"Building";"Nexus";NA;37;0
"Building";"RoboticsFacility";NA;38;0
"Unit";"Sentry";"Gateway";39;2
"Unit";"Sentry";"Gateway";41;2
"Building";"Pylon";NA;44;0
"Building";"TwilightCouncil";NA;46;0
"Unit";"Oracle";"Stargate";46;3
"Unit";"Observer";"Robotics Facility";49;1
"Unit";"Immortal";"Robotics Facility";53;4
"Unit";"Immortal";"Robotics Facility";62;4
"Building";"Pylon";NA;66;0
"Unit";"Stalker";"Gateway";69;2
"Unit";"Stalker";"Gateway";71;2
"Building";"Pylon";NA;73;0
"Unit";"Zealot";"Gateway";73;2
"Upgrade";"SprayProtoss";NA;75;0
"Upgrade";"WarpGateResearch";NA;75;0
"Upgrade";"SprayProtoss";NA;75;0
