"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";26;2
"Building";"Pylon";NA;29;0
"Unit";"Stalker";"Gateway";29;2
"Unit";"Stalker";"Gateway";31;2
"Building";"Pylon";NA;33;0
"Unit";"Stalker";"Gateway";33;2
"Unit";"Stalker";"Gateway";35;2
"Building";"Pylon";NA;37;0
"Building";"RoboticsFacility";NA;38;0
"Unit";"Stalker";"Gateway";38;2
"Unit";"Stalker";"Gateway";40;2
"Building";"Pylon";NA;43;0
"Unit";"Sentry";"Gateway";43;2
"Unit";"Sentry";"Gateway";45;2
"Building";"Pylon";NA;47;0
"Unit";"Stalker";"Gateway";47;2
"Unit";"Stalker";"Gateway";49;2
"Upgrade";"SprayProtoss";NA;51;0
"Upgrade";"WarpGateResearch";NA;51;0
