"type";"unit_name";"on_building";"total_supply_lag";"supply"
"Building";"Pylon";NA;14;0
"Building";"Gateway";NA;16;0
"Building";"Assimilator";NA;17;0
"Building";"Assimilator";NA;17;0
"Building";"Gateway";NA;18;0
"Building";"CyberneticsCore";NA;20;0
"Building";"Pylon";NA;21;0
"Unit";"Stalker";"Gateway";23;2
"Unit";"Stalker";"Gateway";25;2
"Building";"Pylon";NA;27;0
"Unit";"Stalker";"Gateway";28;2
"Unit";"Stalker";"Gateway";30;2
"Building";"Nexus";NA;32;0
"Unit";"Sentry";"Gateway";33;2
"Building";"Pylon";NA;35;0
"Building";"RoboticsFacility";NA;37;0
"Unit";"Adept";"Gateway";39;2
"Unit";"Adept";"Gateway";41;2
"Building";"TwilightCouncil";NA;46;0
"Unit";"Phoenix";"Stargate";48;2
"Unit";"Observer";"Robotics Facility";50;1
"Unit";"Sentry";"Gateway";53;2
"Building";"Pylon";NA;55;0
"Unit";"Immortal";"Robotics Facility";56;4
"Building";"Pylon";NA;64;0
"Unit";"Stalker";"Gateway";64;2
"Unit";"Stalker";"Gateway";66;2
"Unit";"Immortal";"Robotics Facility";69;4
"Building";"Assimilator";NA;76;0
"Building";"Gateway";NA;78;0
"Building";"Gateway";NA;78;0
"Building";"Assimilator";NA;78;0
"Unit";"Observer";"Robotics Facility";78;1
"Unit";"Adept";"Gateway";79;2
"Unit";"Adept";"Gateway";81;2
"Building";"Pylon";NA;85;0
"Building";"Gateway";NA;85;0
"Building";"Gateway";NA;85;0
"Unit";"Stalker";"Gateway";85;2
"Unit";"Stalker";"Gateway";87;2
"Building";"Pylon";NA;89;0
"Building";"Pylon";NA;89;0
"Unit";"Stalker";"Gateway";91;2
"Unit";"Stalker";"Gateway";93;2
"Building";"Pylon";NA;95;0
"Unit";"Observer";"Robotics Facility";95;1
"Unit";"Stalker";"Gateway";96;2
"Unit";"Stalker";"Gateway";98;2
"Unit";"Stalker";"Gateway";100;2
"Unit";"Stalker";"Gateway";102;2
"Unit";"Stalker";"Gateway";104;2
"Unit";"Stalker";"Gateway";106;2
"Building";"Pylon";NA;108;0
"Unit";"Stalker";"Gateway";108;2
"Unit";"Stalker";"Gateway";110;2
"Unit";"Stalker";"Gateway";112;2
"Unit";"Stalker";"Gateway";114;2
"Unit";"Stalker";"Gateway";116;2
"Unit";"Stalker";"Gateway";118;2
"Unit";"Stalker";"Gateway";123;2
"Unit";"Stalker";"Gateway";125;2
"Unit";"Stalker";"Gateway";127;2
"Unit";"Stalker";"Gateway";129;2
"Unit";"Stalker";"Gateway";131;2
"Upgrade";"SprayProtoss";NA;133;0
"Upgrade";"WarpGateResearch";NA;133;0
"Upgrade";"SprayProtoss";NA;133;0
"Upgrade";"BlinkTech";NA;133;0
