"type";"unit_name";"on_building";"total_supply_lag"
"Building";"Pylon";NA;14
"Building";"Assimilator";NA;16
"Building";"Gateway";NA;17
"Building";"Nexus";NA;20
"Building";"CyberneticsCore";NA;21
"Building";"Assimilator";NA;22
"Building";"Pylon";NA;22
"Unit";"Adept";"Gateway";23
"Building";"Stargate";NA;26
"Unit";"Adept";"Gateway";27
"Unit";"Adept";"Gateway";32
"Unit";"Phoenix";"Stargate";37
"Building";"Gateway";NA;40
"Building";"Assimilator";NA;42
"Building";"Assimilator";NA;43
"Unit";"Oracle";"Stargate";43
"Building";"Pylon";NA;46
"Building";"Stargate";NA;50
"Building";"Stargate";NA;50
"Building";"Nexus";NA;52
"Building";"Pylon";NA;52
"Unit";"Oracle";"Stargate";52
"Building";"ShieldBattery";NA;57
"Unit";"Adept";"Gateway";59
"Unit";"Oracle";"Stargate";61
"Building";"Pylon";NA;64
"Building";"OracleStasisTrap";NA;66
"Unit";"Oracle";"Stargate";66
"Building";"Pylon";NA;69
"Building";"Pylon";NA;69
"Unit";"Oracle";"Stargate";70
"Building";"OracleStasisTrap";NA;73
"Unit";"Oracle";"Stargate";75
"Building";"Gateway";NA;79
"Building";"Gateway";NA;79
"Building";"Forge";NA;79
"Building";"Assimilator";NA;80
"Unit";"Oracle";"Stargate";80
"Building";"Assimilator";NA;83
"Unit";"Oracle";"Stargate";86
"Unit";"Adept";"Gateway";90
"Unit";"Adept";"Gateway";92
"Unit";"Oracle";"Stargate";96
"Building";"Pylon";NA;101
"Unit";"Oracle";"Stargate";105
"Unit";"Stalker";"Gateway";108
"Unit";"Adept";"Gateway";111
"Unit";"Oracle";"Stargate";117
"Unit";"Oracle";"Stargate";120
"Building";"FleetBeacon";NA;126
"Unit";"Zealot";"Gateway";126
"Unit";"Zealot";"Gateway";128
"Building";"Pylon";NA;131
"Building";"Pylon";NA;131
"Building";"TwilightCouncil";NA;131
"Building";"Pylon";NA;131
"Building";"Pylon";NA;131
"Building";"Pylon";NA;131
"Unit";"Oracle";"Stargate";131
"Unit";"Oracle";"Stargate";134
"Unit";"Oracle";"Stargate";139
"Building";"Nexus";NA;143
"Unit";"Oracle";"Stargate";145
"Building";"Assimilator";NA;149
"Building";"Gateway";NA;149
"Building";"Gateway";NA;149
"Building";"Assimilator";NA;149
"Unit";"Adept";"Gateway";149
"Unit";"Adept";"Gateway";151
"Building";"Pylon";NA;153
"Unit";"Adept";"Gateway";153
"Unit";"Adept";"Gateway";155
"Upgrade";"Charge";"TwilightCouncil";159
"Building";"PhotonCannon";NA;159
"Building";"PhotonCannon";NA;160
"Building";"Gateway";NA;160
"Building";"Gateway";NA;160
"Upgrade";"ProtossGroundWeaponsLevel1";"Forge";160
"Unit";"Carrier";"Stargate";162
"Building";"Pylon";NA;168
"Building";"Pylon";NA;168
"Unit";"Carrier";"Stargate";168
"Unit";"Carrier";"Stargate";174
"Building";"PhotonCannon";NA;182
"Building";"PhotonCannon";NA;182
"Building";"PhotonCannon";NA;182
"Building";"PhotonCannon";NA;182
"Building";"PhotonCannon";NA;182
"Building";"Pylon";NA;182
"Unit";"Zealot";"Gateway";182
"Unit";"Zealot";"Gateway";184
"Unit";"Zealot";"Gateway";186
"Unit";"Zealot";"Gateway";188
"Unit";"Zealot";"Gateway";190
"Unit";"Zealot";"Gateway";192
"Unit";"Zealot";"Gateway";194
"Unit";"Carrier";"Stargate";196
"Unit";"Carrier";"Stargate";202
"Building";"TemplarArchive";NA;208
"Unit";"Phoenix";"Stargate";208
"Building";"Nexus";NA;210
"Building";"Pylon";NA;210
"Unit";"Mothership";"Mothership Core";210
"Building";"OracleStasisTrap";NA;216
"Upgrade";"ProtossAirWeaponsLevel1";"CyberneticsCore";216
"Building";"RoboticsFacility";NA;216
"Building";"PhotonCannon";NA;216
"Building";"PhotonCannon";NA;216
"Unit";"Carrier";"Stargate";216
"Building";"ShieldBattery";NA;222
"Building";"ShieldBattery";NA;222
"Unit";"Stalker";"Gateway";222
"Upgrade";"ProtossGroundWeaponsLevel2";"Forge";224
"Unit";"Carrier";"Stargate";224
"Unit";"Carrier";"Stargate";230
"Unit";"Zealot";"Gateway";236
"Unit";"Zealot";"Gateway";238
"Unit";"Zealot";"Gateway";240
"Unit";"Zealot";"Gateway";242
"Unit";"Zealot";"Gateway";244
"Unit";"Zealot";"Gateway";246
"Unit";"Zealot";"Gateway";248
"Unit";"Zealot";"Gateway";250
"Unit";"Zealot";"Gateway";252
"Unit";"Zealot";"Gateway";254
"Unit";"Zealot";"Gateway";256
"Unit";"Zealot";"Gateway";258
"Unit";"Zealot";"Gateway";260
"Unit";"Zealot";"Gateway";262
"Unit";"Zealot";"Gateway";264
"Unit";"Zealot";"Gateway";266
"Unit";"Observer";"Robotics Facility";268
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Building";"HighTemplar";NA;272
"Unit";"Carrier";"Stargate";273
"Upgrade";"ProtossAirWeaponsLevel2";"CyberneticsCore";279
"Building";"Nexus";NA;280
"Building";"PhotonCannon";NA;280
"Building";"Assimilator";NA;280
"Building";"PhotonCannon";NA;280
"Building";"Assimilator";NA;280
"Building";"PhotonCannon";NA;280
"Building";"ShieldBattery";NA;280
"Building";"ShieldBattery";NA;281
"Building";"Pylon";NA;281
"Building";"PhotonCannon";NA;281
"Unit";"Carrier";"Stargate";281
"Unit";"Zealot";"Gateway";287
"Unit";"Carrier";"Stargate";289
"Building";"CyberneticsCore";NA;295
"Building";"PhotonCannon";NA;295
"Building";"PhotonCannon";NA;295
"Building";"PhotonCannon";NA;295
"Building";"PhotonCannon";NA;295
"Building";"PhotonCannon";NA;295
"Building";"PhotonCannon";NA;295
"Upgrade";"ProtossShieldsLevel1";"Forge";295
"Building";"Stargate";NA;295
"Building";"Stargate";NA;295
"Unit";"Carrier";"Stargate";295
"Unit";"Observer";"Robotics Facility";301
"Unit";"Carrier";"Stargate";302
"Building";"HighTemplar";NA;308
"Building";"HighTemplar";NA;308
"Building";"HighTemplar";NA;308
"Building";"HighTemplar";NA;308
"Unit";"Carrier";"Stargate";308
"Unit";"Zealot";"Gateway";314
"Unit";"Zealot";"Gateway";316
"Unit";"Zealot";"Gateway";318
"Unit";"Zealot";"Gateway";320
"Unit";"Mothership";"Mothership Core";323
"Unit";"Zealot";"Gateway";329
"Unit";"Zealot";"Gateway";331
"Unit";"Zealot";"Gateway";333
"Unit";"Zealot";"Gateway";335
"Unit";"Zealot";"Gateway";337
"Unit";"Observer";"Robotics Facility";339
"Unit";"Carrier";"Stargate";340
"Building";"Pylon";NA;346
"Building";"Assimilator";NA;346
"Building";"Assimilator";NA;346
"Building";"Pylon";NA;346
"Building";"HighTemplar";NA;346
"Unit";"Archon";"High Templar";346
"Unit";"Archon";"High Templar";346
"Unit";"Zealot";"Gateway";346
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"WarpGateResearch";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"CarrierLaunchSpeedUpgrade";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"PsiStormTech";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"SprayProtoss";NA;348
"Upgrade";"ProtossAirArmorsLevel1";NA;348
