"type";"unit_name";"on_building";"total_supply_lag"
"Unit";"Overlord";"Larva";13
"Building";"SpawningPool";NA;17
"Building";"Extractor";NA;18
"Building";"Hatchery";NA;19
"Unit";"Overlord";"Larva";19
"Unit";"Zergling";"Larva";19
"Unit";"Zergling";"Larva";20
"Unit";"Zergling";"Larva";21
"Unit";"Zergling";"Larva";22
"Unit";"Queen";"Hatchery";23
"Unit";"Queen";"Hatchery";31
"Building";"SpineCrawler";NA;33
"Unit";"Zergling";"Larva";39
"Unit";"Zergling";"Larva";40
"Unit";"Zergling";"Larva";41
"Unit";"Zergling";"Larva";42
"Unit";"Zergling";"Larva";43
"Unit";"Zergling";"Larva";44
"Unit";"Overlord";"Larva";45
"Building";"EvolutionChamber";NA;45
"Unit";"Queen";"Hatchery";45
"Building";"RoachWarren";NA;47
"Building";"EvolutionChamber";NA;47
"Building";"Spire";NA;47
"Building";"CreepTumorQueen";NA;47
"Building";"Extractor";NA;47
"Unit";"Roach";"Larva";47
"Unit";"Roach";"Larva";49
"Unit";"Roach";"Larva";51
"Unit";"Roach";"Larva";53
"Unit";"Overlord";"Larva";63
"Unit";"Overlord";"Larva";63
"Building";"Extractor";NA;63
"Building";"Extractor";NA;63
"Unit";"Overlord";"Larva";63
"Unit";"Overlord";"Larva";63
"Unit";"Mutalisk";"Larva";68
"Unit";"Mutalisk";"Larva";70
"Unit";"Mutalisk";"Larva";74
"Building";"Hatchery";NA;82
"Unit";"Mutalisk";"Larva";86
"Unit";"Mutalisk";"Larva";88
"Unit";"Overlord";"Larva";90
"Unit";"Overlord";"Larva";90
"Building";"CreepTumorQueen";NA;90
"Building";"CreepTumor";NA;90
"Building";"CreepTumorQueen";NA;90
"Unit";"Overlord";"Larva";90
"Unit";"Overlord";"Larva";90
"Unit";"Mutalisk";"Larva";90
"Unit";"Mutalisk";"Larva";92
"Unit";"Mutalisk";"Larva";94
"Unit";"Mutalisk";"Larva";96
"Unit";"Mutalisk";"Larva";98
"Unit";"Mutalisk";"Larva";100
"Unit";"Mutalisk";"Larva";102
"Unit";"Overlord";"Larva";104
"Unit";"Overlord";"Larva";104
"Unit";"Overlord";"Larva";104
"Upgrade";"GlialReconstitution";"RoachWarren";115
"Building";"CreepTumor";NA;115
"Building";"CreepTumor";NA;115
"Building";"CreepTumor";NA;115
"Unit";"Roach";"Larva";115
"Unit";"Roach";"Larva";117
"Unit";"Roach";"Larva";119
"Unit";"Roach";"Larva";121
"Unit";"Roach";"Larva";123
"Unit";"Roach";"Larva";125
"Unit";"Overlord";"Larva";132
"Unit";"Overlord";"Larva";132
"Unit";"Overlord";"Larva";132
"Unit";"Roach";"Larva";132
"Unit";"Roach";"Larva";134
"Unit";"Roach";"Larva";136
"Unit";"Roach";"Larva";138
"Building";"CreepTumor";NA;140
"Building";"CreepTumor";NA;140
"Building";"CreepTumor";NA;140
"Unit";"Roach";"Larva";140
"Unit";"Roach";"Larva";142
"Unit";"Roach";"Larva";144
"Unit";"Roach";"Larva";146
"Unit";"Roach";"Larva";148
"Unit";"Roach";"Larva";150
"Unit";"Roach";"Larva";152
"Unit";"Roach";"Larva";154
"Unit";"Roach";"Larva";156
"Unit";"Roach";"Larva";158
"Unit";"Roach";"Larva";160
"Unit";"Roach";"Larva";162
"Unit";"Roach";"Larva";164
"Unit";"Roach";"Larva";166
"Unit";"Roach";"Larva";168
"Unit";"Overlord";"Larva";170
"Unit";"Overlord";"Larva";170
"Unit";"Overlord";"Larva";170
"Building";"CreepTumor";NA;170
"Building";"CreepTumor";NA;171
"Building";"CreepTumor";NA;171
"Unit";"Roach";"Larva";171
"Unit";"Roach";"Larva";173
"Unit";"Roach";"Larva";175
"Unit";"Roach";"Larva";177
"Unit";"Roach";"Larva";179
"Unit";"Roach";"Larva";181
"Unit";"Roach";"Larva";183
"Unit";"Roach";"Larva";185
"Unit";"Roach";"Larva";187
"Unit";"Roach";"Larva";189
"Unit";"Roach";"Larva";191
"Unit";"Roach";"Larva";193
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Unit";"Overlord";"Larva";195
"Upgrade";"SprayZerg";NA;195
"Upgrade";"SprayZerg";NA;195
"Upgrade";"SprayZerg";NA;195
"Upgrade";"ZergFlyerWeaponsLevel1";NA;195
"Upgrade";"SprayZerg";NA;195
"Upgrade";"ZergMissileWeaponsLevel1";NA;195
"Upgrade";"SprayZerg";NA;195
"Upgrade";"ZergGroundArmorsLevel1";NA;195
"Upgrade";"overlordspeed";NA;195
